review	tagging
BlackBerry 7780 - Black (Unlocked) Smartphone---EXCELLENT --PHONE THANKS C!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	1
Blackberry arrived quickly and efficiently. Item was as described and seller was helpful in providing additional information needed.	1
BLACKBERRY BOLD 9930 8GB IS THE BEST IN SECURTY OF ALL OF MY ACCOUNTS FROM 401k-Mortgage-BANKING and JUST HAVING FUN BROWSING THE INTERNET SO IT DEPENDING ON YOUR CIRCUMSTANCES BLACKBERRY IS THE BEST FROM BUSINESS TO JUST MAKING A CALL......	1
Blackberry Bold is a very good phone. I have been using touch screen smart phones for a few years now. I finally got the urge to try the Bold and I cant say enough about it. Battery life is the best thing. It has all the functions of the touch screen phone yet the battery last way longer. I am now hooked on balckberry phones...	1
Blackberry has a superior speaker phone for my father who has a degenerative hearing problem. The voices are amplified very clear and is the ONLY phone he can use. 	1
Blackberry has been manufacturing reliable cell phone.. My cousin and niece are very happy with this phone because its features and pocketability.	1
"Blackberry Hub was still alive with Android OS. I felt that the key touch of PRIV is shallow, but it doesn't matter if get used to it. For Japanese input, SwiftKey is recommended!! "	1
"Blackberry passport. was one of the best phones? Ever made. However. The sad part is. It is no longer supported by Blackberry. Which means this phone will be heavy? Paper wait. Not worth spending too much. Blackberry. 10. Will no longer be available? Fortunately, that's the sad part."	0
BlackBerry still make the most modern cellphones even if it's 5 years old. I'm glad I got this one before it disappears for good.	1
"Blacklisted phones, they wont connect to any carrier. I requested a refund in the form of an exchange for a working phone but after a week of waiting they just refunded me my money without any notice or apology. Now i've been without a phone for 3 weeks and i am back to square one, save yourself the headache and buy from a reputable distributor."	0
"Blazing fast with 6gb of RAM. This is more than a phone, with uncompromising processing, very good camera (front & back), and a battery that based on my usage I charge every second day. "	1
Blenko is one of my favorites - love the color and size of this bowl. It's a nice addition to any collection.	1
Blue tooth won't work.	0
bluetooth headset does not work. the main button is completely fallen off. its really poor quality. i just pushed the button to turn it on and it broke. (pressing gently).	0
bluetooth headset does not work. the main button is completely fallen off. its really poor quality. i just pushed the button to turn it on and it broke. (pressing gently).	0
Bluetooth not functioning properly. The Bluetooth function is not recognizing devices close by that are in paring mode. My previous note 5 automatically picked up all devices in the area automatically. My backup note 3 see all devices nearby.	0
Bluetooth quit working after 3 days.	0
"Boa noite moro no Brasil e gostaria de comprar, ele funciona as operadoras brasileiras ? Teria algum m�todo para mim n�o pagar imposto do meu pa�s ? Tenho interesse na compra."	0
Boa tarde!  Comprei dia 13/03/2016 hoje � 17/05/2016  mais de 60 dias e at� agora nada de chegar. Ainda estou no aguardo. Vou esperar at� o final do mes.	0
"Boght an iphone a month ago and it already broke, the screen just wen black one day this is bs i will not recomd this seller!"	0
"Bom como consumidor n�o tenho que reclamar donproduto. A estrega foi extremamente rapida, o produto chegou lacrado e em perfeitas condi��es. O que tenho a falar � que se for brasileiro n�o compre. Paguei R$ 2400 em impostos. NAO VALE a pena, fiquei muito desapontado por que n�o sabia que as taxas eram t�o elevadas. Era melhor ter comprado na Americanas. Estou desapontado. Se desse tinha concelado a compra."	0
Bom dia ...previs�o de entrega era para dia 02/02/2018 mas o presente momento 13/02/2018 o aparelho ainda n�o chegou ....continuo no aguardo..	0
"Bom n�o sei por onde come�ar, mas vamos l�, o aparelho � realmente incr�vel, mesmo sendo um snapdragon 808 com 3gb de RAM o aparelho desempenha muito bem as tarefas do dia a dia e outras mais exigentes.  A �nica coisa que realmente me decepcionou no aparelho � o fato da atualiza��o para Android 6 estar dispon�vel apenas se o usu�rio tiver um SIM AT&T, mas na internet se encontra modos de atualizar sem o SIM.  Recomendo o vendedor e o aparelho, deixarei a resenha em portugu�s para os Brasileiros e em ingl�s, pelo Google Tradutor.  Well do not know where to start, but come on, the device is really amazing, even being a snapdragon 808 with 3GB of RAM the device performs well the tasks of everyday life and more demanding.  The only thing that really disappointed me on the device is that the update for Android 6 only be available if the user has a SIM AT & T, but the Internet is ways to update without the SIM. Recommend the seller and the device, leave the review in Portuguese for Brazilian and English by Google Translate."	1
bon telephone malgre son age il reste un excellent telephone avec un ecran magnifique qui n&apos;a pas baucoup de concurrence actuelle!!  facile a mettre a jour et a debloquer  conception robuste (metallique)  design tres sobre et hyper actuel   tres raffin�	1
Bon t�l�phone portable Samsung frais d exportations trop cher 	1
"Bonjour,je n&apos;ai pas re�u mon objet,le vendeur ne me r�pond pas quand je lui �crit... Aujourd&apos;hui j&apos;ai ouvert un litige et je souhaite etre rembours� sur cette vilaine vente."	0
"Bonne qualit�,excellent smartphone,merci "	1
Boost mobile says this phone is too old for service  	0
"Boss phone duh, read amazons reviews"	1
Both before and after doing all upgrades to phone the home button and touch screen are sometimes unresponsive.	0
"Both phones were defective and had to be return. My only concern is that the return was at me, other wise i got back my money."	0
both phones were junk even though were brand new.  they both had different problems that make them unuseable.  the seller did not warranty either.	0
"Both the Ocean and the Drift are excellent devices. The Mysto is also nice. What I like most is that you can have multiple phones and switch them at anytime online. We have great service and they always have an answer to all your questions. Now if you buy one of these phones flashed from Cricket etc. you will not have the internet or instant messaging, that isn&apos;t right because Cricket has an ok service plan. ty J.B.J .....the Ebay prices for back up phones ,like I have 2 Oceans and don&apos;t have to wait for my other phone to be fixed, if I ever have a problem with the first one are great."	1
Bottom speakers on phone didn't work when we got it. Had to take it to Apple Store to replace phone. Real bummer since it said it was in perfect condition and we paid so much.	0
"Bought 2 for a trip, did not arrive on time as was listed in posting, seller made excuses.  one would not turn on, and the one that did was formatted in a foreign language.  Be careful buying this product  I returned both for refund"	0
"Bought 2 of these and both have died on me within 1-2 months. They were rarely used too. It all starts (and ends) with the phone not being able to hold a charge. I say end, because that's pretty much it for this phone since the battery is not replaceable. Not worth the money. Also did some research and found out this kind of problem is common for this phone. Wish I knew sooner. Better save your money , unless you want a 1-2 month working phone."	0
Bought 2 of these products. None of them is able to connect the network. I know that it's not a smartphone. 	0
Bought 3 and never got them asked company for refund and got nothing so I lost out on phones and money.	0
Bought a 64gb iPhone SE. Product not received! The seller on the letter did not respond! The money was returned a month later!	0
Bought a 7plus  from saMe dealer aNd he refuNded my purHase price on this one. Great serivice.	1
"Bought a cell phone and had problems with it, but the seller took care of it right away. Will definetly buy from this seller again."	1
"bought a cell phone, and when it arrive, we discoverewd it was total trash and worthless piece of junk"	0
"Bought a first one for a friend and when I saw that it was presentable I bought a second one but when I started the phone I was disappointed with the characteristics and performance. Poor image quality, small storage capacity, slow, etc. All it has is a good presentation "	0
Bought a Galaxy S6  Edge and replaced the screen because it was sold as a damaged item. Looks brand new now and works great. Saved 500.00 over buying new.	1
Bought a iPhone 4 advertised as unlocked but it is not asked for  a refund still waiting 	0
Bought a iPhone 5c and the seller changed his seller notes after I paid for the phone and will not refund me my money. He knew it was iCloud locked and it wasn't in his notes until after I received the phone and said something to him. 	0
Bought a iPhone 8 from this person and never received it and my credit card company is still trying to make me pay for it so cancelled the card this person whom sold this iPhone has no compassion that his phone was stolen off my porch and told him what happened and they still want me to pay for and I told him good luck it will never happen and they charge me an extra $25 on it from when you from eBay this company has no morals no support and they are ripoffs	0
"Bought a new Samsung Galaxy 5 Sport. That is exactly what I got. Sprint fired it up, no troubles. The 4000 battery lasts more than a day. Rugged back plate, mil-spec. We're very happy!"	1
Bought a NEW Satin Pink RAZR.  It came with the language set to Italian. HAd an old version of the firmware. The battery wouldn&apos;t hold a charge.  The paint started to rub off of the phone in several places.  Within 4 weeks the display hinge pin fell out.  The sell refuses to do anything.  In my opinion this phone was a refurbished phone and was not using genuine Motorola parts.	0
Bought a NEW Satin Pink RAZR.  It came with the language set to Italian. HAd an old version of the firmware. The battery wouldn&apos;t hold a charge.  The paint started to rub off of the phone in several places.  Within 4 weeks the display hinge pin fell out.  The sell refuses to do anything.  In my opinion this phone was a refurbished phone and was not using genuine Motorola parts.	0
"Bought a new SEALED one.  Inside the box, there&apos;s no manual or instruction booklet. The battery was half charged.  It seems repackaged/re-sealed.  It worked for about 20 minutes the day received. Then, stopped working and never could be turned on again.   Seller&apos;s advertise saying this is not a bad korean version and this is a good international version.  However, this international version stopped working the very first day received."	0
"Bought a Panasonic GD55 that was supposedly factory refurbished to &quot;new&quot; condition. I wanted a small tri-band GSM phone to take with me to Europe. The phone was unacceptable. The battery pack would not latch on and fell off the phone.  The plug-in connection for the battery charger did not work.  The LCD screen was dim and blurry.   The phone was returned to seller for a refund. As this was a refurbished product, my experience might not be a fair review of a new GD55. Reviews I read prior to my purchase were very positive."	0
Bought a phone and did not open but can't return.  Seller lied about 30 days return bad bad bad service	0
Bought a phone and it looked perfect and when I tried to set it up today I could not use it on straight talk CDMA (Verizon or sprint) like the post said I could. Would like a refund ASAP.  	0
Bought a phone from this person. Then they reported it stolen!!!	0
Bought a phone on a Monday and I said I would be delivered on that Saturday. It ended up coming on that Thursday. Faster than expected. Definitely going to be buying from him again. Also has amazing deals and value for what is ad!	1
"Bought a phone that the seller stated it had no contract and was ready for any company. I got the phone and set it up. But once I place a SIM card there was no connection. I called my company which was T-Mobile and they told me it was locked under T-Mobile end. I immediately contacted the seller and he/she stated why was ""I"" lying. Just to tell the truth and that I didn't want the phone already. That is because he would have a case with eBay and he could of charged me 20% of the price. This seller is a ""Scam artist"". Buyers BEWARE! DO NOT BUY FROM THIS SELLER!"	0
"Bought a phone, great in Every way. Seller is fast shipper. No problems."	1
Bought a pixel from him a week ago and hasn't shipped it yet. It would be ok with this if he atleast responded to any of messages I have sent asking questions.	0
bought a refurbished EVO 4G worked perfectly as if bought from Sprint. When it came in the mail it was exactly as described with no wear or tear just refurbished	1
"Bought a used blue/silver vx8560 more than a year ago for my daughter &amp; it performed very well. Now I use it (got her a Samsung Brightside at AmazonWireless for $0.01 hehe) and have been pleased with the features. The mp3 player is nifty, I like the &apos;phone-closed&apos; operability, the Bluetooth connectivity, the SDHC card memory, and the look. Also have fun with animated gifs on BOTH screens. The camera is low-res but color is true and you can adjust exposure with a side-button, and zoom with the dial-wheel quite easily. I found a deal on the extended battery and back cover for that too &amp; while it&apos;s a bit bulkier, the battery life is GREAT! All in all an attractive, useful and inexpensive phone for them not on a data plan."	1
Bought about a month ago and it was slow for a refurbished phone not even new of course and then the back kept coming off then the screen would stall and finally did not work. Disappointed 	0
"Bought advertised as ""New in Box"" and while it was mostly sealed and seemed to be new in box, it often will not charge when plugged in to any form of charging method. Phone shows as plugged in but battery settings show ""not charging"":  I have reached out to the sellers and not received a word back. I will need to dispute this charge in Ebay and Paypal if they do not make this right!!!!!"	0
"Bought an iPhone from this seller a few months ago and there was a bright spot on the screen which he told me about before I bought the phone I just took it to the Apple Store because my Siri couldn't here me, turns out the phone was water damaged and the screen had been replaced so they couldn't fix it and I had to buy a new phone. Waste of my money "	0
"Bought an LG g4 from this guy. The DC module is broken and the phone only sometimes charges. We have no backup phone and dude refused to give us a refund or send us one we can swap for.  I will be opening a dispute about this, because who wants a phone that can't freaking charge?! Not me!  DONT DEAL WITH THIS SELLER  Update - now he is pretending he doesn't understand English. This guy's a joke."	0
"Bought and activated this phone....upper left shows STRONG signal...bottom of screen shows ""NO SERVICE""....30 days without service.....10 calls to Tracfone....7 hours on phone...talked to 13 different techs....they sent 3 sim cards...{took 1 week for each}...still no service....Be advised..all ""techs"" speak a little English, but they have trouble understanding what you are trying to say....I have kissed service days {year 2022} and about 150 minutes goodbye and am checking other providers..... GOOD LUCK!!!  "	0
Bought and paid for it! And never recieved it! I escalated it to a claim and then E-Bay realized that the seller was a Crook and then E-Bay to the side of the seller and closed the the case! Thanks E-Bay	0
Bought as a gift.  	1
"Bought as a replacement phone for my daughter as she lost hers. Very easy to use. Battery holds a great, long charge. Android powered so you can download tons of aps from the market. My daughter loves that its a touch screen, but has a slide out keyboard for texting."	1
bought as a spare have had one for three years and it  is a very dependable phone not a lot of frills but excellent for my needs	1
bought as a surprise present for my sister and the phone is as good as new thanks!! she is well happy with it as her phone got lost few days back and was desprately looking for replacement.	1
BOUGHT AS BACKUP FOR SPOUSES CELL SINCE HE IS VERY HARD ON EVEN THESE TOUGH LITTLE CELLS.  REFUSE TO BUY NEW FOR HIM ANYMORE AND THIS IS JUST PERFECT FOR HIM.. LIVES UP TO ALL THAT WAS PROMISED. GREAT PIECE FOR THOSE WHO ARE ROUGH AND HEAVY HANDED WITH EQUIPMENT. AND FOR THOSE WHO DO NOT WANT A PORTABLE COMPUTER ETC.	1
Bought as new but turned out to be used.	0
Bought based on the specs at the AT&amp;T site. Made the assumption that it would be like the Nokia 2320 it was replacing only better because it has 3G. Boy was i wrong. The first major issue for me was that you can not connect it to a computer to transfer wallpapers and ring tones even though that is one of the things it lists in the specs. There are no games on the phone and you can not install any from Mobile Rated or anywhere else. The specs say games are available at the AT&amp;T app store but there are none listed. Apparently this phone will not run any Java apps. I could not install Opera mini or Google maps like i could on my 2320. The phone comes with one wallpaper and one ringtone and no settings for individual or group ring tones. Also no way to change the phone navigation settings and it will not receive MMS messages. So there is no way to add your own ring tones and wallpapers. I visited two AT&amp;T stores in my area and got no help what so ever. Both places said well it is a cheap phone. I replied that i paid the same price 18 months ago for my Nokia and overall i can do more with it than the U2800A. I have had to deal with AT&amp;T four times in the past year or so with poor results. Since there are sales quotas to meet by the employees each month they really do not want to be bothered with service issues especially if you are a Go-Phone user. I do not recommend AT&amp;T or the Go-Phone service.	0
Bought because it is rugged. It appears to be a very well built phone. My husband is very hard on phones.  I seen this one and thought I would give it a try.	1
Bought because of Google tango but had mixed feelings because of the reviews. I like large phones for business as i a camera installer and like a big screen. I can also demo products easy with the large view. Had specs similar to the new note 8 but better camera pixles. Anyway here is a real honest review from someone that buys allot of phones and not getting paid to trash other brands. The phab 2 pro doesn't really seem much bigger than the note 8. Fits nice in my jeans and pocket. I love when people ask what kind of phone I'm using really cool to show them tango. Anyways to make a long story short the screen is amazing colors are not a sharp as they are on some of the Samsung or apple but really after while you don't notice it it takes super sharp amazing photos the daytime but forget about taking them at night. The photos are not greedy at night you just can't see them very well I'm sure if you got them Photoshop you can make look really good but again we all know we take tons of photos on our phone but never really look at them to who cares lol but I can tell you the daytime pictures or absolutely fabulous. The Dolby surround town and playing music its incredible you actually think it's from a small desktop stereo and games sound amazing so would I  buy this phone again ? abs	1
bought because the screen on a android that i was using went out.     no big contemplates about the product.       i like the iPhone a whole lot better than androids	1
"Bought brand new and already having major issues, I do not blame the seller of course. "	0
Bought for a friend in Jamaica and he loves it. Make sure it&apos;s protected so that it lasts ans protect the screen.	1
"Bought for a friend, kept dropping calls. Had another one sent -same thing. Tried a new SIM card - still not good. My friend had to buy a new Samsung, which is working fine. The seller had said it was the carrier, but that wasn&apos;t the case."	0
bought for daughter she loves it works fine unblocked might buy another some day all other cell phones doesnt come close to work like this one	1
"bought for girlfreind and she hasn&apos;t said nothing buy good things about it ,that something new for her"	1
"bought for my 12 year daughter because her phone was chewed up by dog, which i did not have insurance for,  perfect way to replace"	1
"bought for my 17 yr...easy to use, very functional..good condition, yet sound is terrible....always sound like she is in wind tunnel and or muffled..  too bad, eh?"	0
"bought for my 17 yr...easy to use, very functional..good condition, yet sound is terrible....always sound like she is in wind tunnel and or muffled..  too bad, eh?"	0
Bought for my dad for Christmas and he loves it! Easy to use and very durable. He has gotten a lot of compliments so far! 	1
Bought for my daughter & so far she has enjoyed it & has had no issues with it what so ever. She plays her apps watches her movies videos chats etc works great so far	1
"bought for my daughter for christmas,phone worked for a few days and then just stopped working,screen lights up but you can&apos;t see nothing and it will not make/recieve calls. i do not know if it was just a fluke or on its way out when i bought it. not the happiest with this transaction.thank you!"	0
Bought for my daughter she loves it	1
Bought for my daughter who had wrecked her own 6280.  Excellent phone and easy to use too. I bought her another of the same since she had already got memory cards to suit. and it might teach her that she won&apos;t get an auto upgrade if she breaks it	1
Bought for my daughter. It came just the way it was described .We are very satisfied quick delivery and good product. Thank you	1
Bought for my daughter. She loves it. The large screen is great for sharing pictures. The camera &quot;got very good after she removed the plastic film.&quot; She loves it. Very simple to use. Battery lasts 2-3 days with normal use.	1
Bought for my son and he absolutely loves it!!!	1
"Bought for my son...he likes it. I didn&apos;t want to pay a lot for phone plan but he needed a phone. I had heard from other parents about the cost of overages, so to keep him within budget this boost phone helps me....he runs out of mins then he has to wait til the next month to get phone usage back....makes him learn to budget and value his mins."	1
"Bought for my teenaged daughter, she loves it...small and compact.  easy to use, loves texting!! She never leaves home without it."	1
Bought for older person for replacement_ One plus was the dial numbers  on front and sorta big numbers.	1
"Bought for the kids as game phone. Worlk well, Thank you. Great seller"	1
"Bought from apple store for $849 unlocked,  with apple care for a extra $100. which covers 2   years technical 2 times damage replacement."	1
Bought from Dealscaly and received a non working phone. The phone looks nice just wish I could use it	0
bought htc m9 and it was damaged. sd card slot did not read memory cards. seller does not care. never buy from this seller.	0
Bought I phone. Day I paid he contacted me saying there was an issue and that  he resolved it was on its way. Yesterday contact me and tells me they had to ship it back to him because the screen in cracked. He asked me if I wanted it or wanted a refund. Haven't heard from him since. 	0
"BOUGHT IPHONE 6 1 MONTH AGO, HE REPORTED IT STOLEN NOW MY PHONE IS AS USEFUL AS SHORTSLEEVES IN WINTER. GET THIS SCAMMER OFF EBAY BUYERS BEWARE!!!"	0
"Bought it as a birthday gift for my wife, and she LOVES it."	1
Bought it because daughter broke her&apos;s.  It works great.  Glad to have it.  Sprint wanted $75 to look at her old one which had  a broken power switch.  This one works great at a fraction of the price.	1
Bought it because it said it was unlocked and I could just insert my SIM card and use it. Instead it came with a T-Mobile SIM card and I cannot use this phone with any other operator. It wasn&apos;t white neither.	0
Bought it cause he didn&apos;t up the phone price! It was an easy transaction! The phone came just as it was described in his listing. I would buy from him again. Also love that he leaves feed back when I paid. Makes me feel better knowing that it was really just that easy!!!!	1
Bought it for a back up; works just fine!  The price was right; it was shipped very quickly.  No complaints here	1
bought it for grandson and he absolutely loves it.has very nice features to it and the style is very nice.has so many features to it I was very surprised.the price was excellent. all in all a very nice phone	1
Bought it for mainly emergencies-and when I travel-It is junk-the battery cover wouldn`t fit right-tried several batteries-won`t hold a charge-no on or off button that is clear-garbled sound-turns itself off and on-icons are not clear-only good thing is the battery display	0
bought it for my daughter. came fast and everything worked perfect. the description was exactly what the sellar had wrote.  thank you	1
Bought it for my husband for a Christmas present to upgrade in the middle of our 2 year contract. He loves it!	1
"Bought it for my mom and she loves it, perfect condition A+++++"	1
Bought it for my Mom who only uses for answering the phone.  No texting or anything like that.  She loves it.	1
Bought it for my mother...easy to use.  She will be able to use this cellphone easily. Good price and received it quickly.	1
Bought it for my son.  He LOVES his new phone.  It was an upgrade from an old phone that wasn&apos;t a smartphone.  He says it&apos;s very similar to an iPhone.	1
Bought it for my son. He had one before and wanted another one. The used palm treo 650 came to us in good condition. The battery just didn&apos;t last long and couldn&apos;t find a new battery to purchase. Ended up after 2 months buying a new phone (treo&apos;s are no longer available.)	0
Bought it for my wife's Christmas and she couldn't be more pleased !	1
bought it for the wife cause she just lives on social media and puzzle games. she loves the battery run time and the display quality	1
Bought it for young female relative because of its style and user friendly features.Really love this phone.	1
Bought it now and 3 day later refunded my PayPal   I thought once you by it now that was it 	0
"Bought it on a whim,and wasn't disappointed. Went from a galaxy S5 to this phone and was surprised at the speed,graphics,and response. Battery life is way above average. "	1
Bought it to replace a lost phone. Got the new phone in a couple of days from placing the order. The price on the phone was very cheap. It was compatible with virgin mobile service and assurance wireless	1
"Bought it to replace my Blue Studio 7"" with 4 cores, Android 5 which had slowed down when I loaded up with Apps. Still working fine but use it to stream Netflix & other video content now."	1
Bought it to replace my original same model that I broke the screen on.  Total cost was about 1/2 what I gave for the original at Walmart and if it is not new I could not tell the difference.	1
Bought item Pay him right away  And cancel order form seller side  	0
Bought just as an emergency phone in case mine breaks. Had one when they first came out. Miss that phones now a days don't have actual keys. Weird coming from a 19 year old. This is in super good condition!	1
Bought less than a month. Not working anymore 	0
"Bought LG Lollipop due to liking 2ne1 and I was overjoyed when I got the phone. It�s big, bright colored and very cute. Perfect. It has nice and rare functions as the secret light which you can chose color after your liking.     If you�re thinking of buying don�t hesitate!"	1
"Bought locked to straight talk just to find ou from them They said because it didn't meet the 12 months of straight activation requirements.  so I bought garbage, and no help from the buyer."	0
Bought my exclaim directly from sprint about a year ago. During that year it froze constantly despite several firmware updates and hard resets by Sprint. After about a year the device stopped charging and began constantly rebooting. I purchased another exclaim on Ebay along with 2 brand new Samsung OEM batteries and device came rebooting similar to my original. I took both devices to a Sprint repair location and they agreed that both devices were defective. I looked up problem online and found that many others have the same problem I have with their Exclaim. A friend of mine has a new Samsung phone with many problems as well including constant freezing. It seems that Samsung make attractive innovative products but clearly the quality leaves something to be desired. I will certainly think twice before buying a Samsung phone again.	0
"Bought my LG600 a couple of years ago, and it&apos;s still going strong!  It&apos;s compact, lightweight, and durable.  Fits easily in most cell phone holsters, but it&apos;s not that bulky to just carry in your pocket.  The battery lasts almost a week with moderate use.  Folding flip style keeps the screen scratch-free.  Has an easy-to-use camera feature, Bluetooth, and more."	1
"Bought my LG600 a couple of years ago, and it&apos;s still going strong!  It&apos;s compact, lightweight, and durable.  Fits easily in most cell phone holsters, but it&apos;s not that bulky to just carry in your pocket.  The battery lasts almost a week with moderate use.  Folding flip style keeps the screen scratch-free.  Has an easy-to-use camera feature, Bluetooth, and more."	1
"bought Nokia for my good lady wife because it is nice to look at different, and easy to use.Priced right and nor too big for her bag."	1
"Bought one almost exactly like the old one I was replacing.  I had the old one for a few years--it developed wear &amp; tear on the hinges over time. I like this phone for three reasons:  (a) keypad characters are large and easy to read --don&apos;t need corrective lenses to see them.  Display on the screen is also large. (b) My new phone is actually slightly larger/heavier than the old version, better built. It looks like the problem with the older version was corrected. This phone is heavy duty.  You can drop it and it won&apos;t fall apart easily.  It is well-padded; (c) It doesn&apos;t have a lot of unnecessary confusing bells &amp; whistles.  This is a phone&apos;s phone, a working man&apos;s phone."	1
Bought one for my daughter and liked hers so much bought one for myself.   Very impressive features and the upgrade lollipop operating system is outstanding 	1
"Bought one for my son for Christmas. It arrived in perfect condition & if it was used before, you couldn't tell. So my son got the phone he wanted & in like new condition for a great price. Will definitely buy from the seller again. Very happy with the phone! ! Works perfectly. "	1
"Bought one for my teenager son who spends a lot of time fishing and wanted a rugged water resistant phone text use friendly. He loves it and it has been dunked a few ties, I feel better because now he always has his phone on him as he is not worried about it geting wet. This phone gets reception when his old one never did andwe can stay in better contact. The battery life on tis is incredible.I played with his a little and because of his experience with it I bought one for myself and so far I just love it. About the only complaint I have is the size compared to the 6 year old flip phone I had, it fit in my pocket nice. Other than that this phone is just great and easy for a old fart like me to use easily."	1
bought one on ebay in like new condition worked for about 30 min. and died. took it in for service and was told it was toast. I feel that this phone is crap.	0
"Bought one pixel phone in August 2018 that was dead in January 2019 = 5 months  bad buy in my case.  Bought a second pixel they are cheap 200. Thought the first one was just a lemon.  The second Pixel phone lasted 3 days frozen, stuck on, cold not do anything with the phone.  I would not buy one of these pixel phones again."	0
Bought over 100 items from this seller. Great seller	1
"bought phone and in a months time it took a dump, and no response from the seller"	0
"BOUGHT PHONE FOR MY DAUGHTER AND SHE LOVES IT, IT DOES EVERYTHING SHE WANTS IT TO DO.  SHE REALLY LIKES ALL OF THE OPTIONS IT HAS AND THE STYLE FITS HER DESIRES."	1
bought phone on 10/20/08.heard from seller once or twice. and as of to date 12/2/08 have not received my phone. how can i give a review of the product if i never received it.	0
Bought phone on Friday early morning and had it on Monday. Also included case and accessories which was unexpected.  Great seller. 	1
Bought phone. Took phone to Sprint to get added on to account but phone is apparently no good. The IMEI ICCID is not authenticated. 	0
Bought Product as backup phone and because I like idea of Firefox OS  This phone is terrible! Cannot sync contacts. gmail works but aol does not.  Manual setup of e-mails lacks basics to actually work. Active sync cannot import/ accept certificates so it is useless.  ZERO support from Firefox or ZTE (ZTE told me to contact E-Bay to get software update!!)Firefox said its not their problem.  They are NOT updating software.  Minimal apps available  Camera works but at 2 mega pixels it is marginal.	0
bought product for friend Christmas present  Since haven&apos;t been able to use the phone to formulate and opinion  comparison to other don&apos;t know yet haven&apos;t use the product	1
"Bought the &quot;NEW&quot; phone and found it &quot;refurbished&quot; it is not new.  Seller was polite, but sadly the phone did not work after a day and it did not arrive on the early shipping I had paid for.  Had to pay and return the faulty phone $20 and waited for a new one for an even longer time.  Ended up spending twice as much to buy and return it."	0
"bought the BRIGADE three weeks ago and was immediately impressed with the number of features available on this phone. It has a 3M-pixel camera, video camera, and speakerphone. The size is perfect for carrying in a pocket and the battery has a pretty good lifespan. My only complaint is that the menu system on the phone makes you click four times before you can find someone in the address book, set an alarm, or perform a additional functions. Other phones I&apos;ve owned have simpler menus and get you to important features easily. Overall, I&apos;d recommend the phone."	1
"bought the HTC Touch2 three weeks ago and was immediately impressed with the number of features available on this inexpensive phone. It has over 3-pixel camera, video camera, and speakerphone. The HTC Touch2 size is perfect for carrying in a pocket and the battery has a pretty good lifespan of roughly 4 hours. I have no ccomplain about the phone. . Overall, I&apos;d recommend the phone if you&apos;re on a budget."	1
"Bought the LG G4 around 2 month ago to my wife, she was not happy for long,  the phone just died! went to a phone store for reparation to fix it, the day after they said it was the processor that was broken meaning that you can through the phone in the garbage grrrrr.. 153 $ plus shipment 40$to Ecuador, strait in the toilet for nothing, am pissed, start to be to many problems, lot of problems and crap through ebay now..i want a refund or a new phone, No more then right!"	0
Bought the lot as beaters for my staff and there have been nothing but good things said about their durability and usefullness. Already one&apos;s been drowned but it&apos;s still working fine after a dry out.	1
"bought the NewPhone 74205 three weeks ago and was immediately impressed with the number of features available on this inexpensive phone. It has a 1M-pixel camera, video camera, and speakerphone. The NewPhone&apos;s size is perfect for carrying in a pocket and the battery has a pretty good lifespan of roughly 4 hours. My only complaint is that the menu system on the phone makes you click four times before you can find someone in the address book, set an alarm, or perform a additional functions. Other phones I&apos;ve owned have simpler menus and get you to important features easily. Overall, I&apos;d recommend the phone if you&apos;re on a budget."	1
"bought the NewPhone and was immediately impressed with the number of features available on this inexpensive phone. It has a 1M-pixel camera, video camera, and speakerphone. The NewPhone&apos;s size is perfect for carrying in a pocket and the battery has a pretty good lifespan of roughly 4 hours. My only complaint is that the menu system on the phone makes you click four times before you can find someone in the address book, set an alarm, or perform a additional functions. Other phones I&apos;ve owned have simpler menus and get you to important features easily. Overall, I&apos;d recommend the phone if you&apos;re on a budget."	1
"bought the NewPhone nokian95 one weeks ago and was immediately impressed with the number of features available on this inexpensive phone. It has a 5M-pixel camera, video camera, and speakerphone. The NewPhone&apos;s size is perfect for carrying in a pocket and the battery has a pretty good lifespan of roughly 4 hours. and very easy to use"	1
"Bought the phone (&lt;$20) to use as a small android tablet so I can&apos;t comment on the actual phone performance but is fantastic as a small tablet/MP3 player. Has blue tooth, GPS, &amp; Wifi. Nice to put on music and bluetooth stream to the car radio or use as a GPS. Better than most MP3 player out there. Decent sound out of the speakers."	1
"Bought the phone about 15 days ago for a gift. Acted dumb by never actually trying to make a call or to call it, now that its activated I found out that the sound on it doesn't work at all...."	0
Bought the phone and contacted the seller twice. (NO REPLY) Spent 1.5 hours with Verizon tech. Spent hours on my own. This phone will not communicate with your computer. There is no driver available online or in the phone to download or upload data from or to your computer.  Casio's website does not have the driver. Do yourself a favor and research this phone before you buy. Or just don't buy it!!!!!!!!!!! :(	0
Bought the phone as an upgrade to my current boost mobile phone and it was brand new in perfect condition and quick shipping.	1
Bought the phone at an awesome price.  They delivered it quickly! The phone works great and looks brand new!	1
Bought the phone because I needed and new one and heard good things about it.  The phone I recieved ... well a few of the buttons don&amp;amp;apos;t work.  So I can&amp;amp;apos;t rate the product high because it does not properly work	0
"Bought the phone for a Christmas present for my boyfriend.  It came so fast he got it ahead of time.  He loves it and the best feature to him is the loudness of the ring tones!  He can now hear it when it is in his pocket.  He also loves the color, I was told it was new.....silver. I would buy another!"	1
