review	TAGGING
"Not at all rugged, beyond slow, terrible design, falls apart, don't waste your time or $...."	0
"Not bad for a backup phone. quite handy.battery is fine, screen resolution is good. but it needs BB data plan to function or you need to have third party apps to use wifi"	1
"Not bad for price, however the battery lasts only for about 30 minutes."	0
not bad lalalalalalalal im singing because i like it oouu yeeahh lalalalala can you believe it??????	1
"Not bad phone (phone, instead of the smart phone). It is simple in circulation. Truth is defects. The quite good display. The weak processor-brakes at reproduction of video of files. The bad complete set instead of necessary  maintenance for the computer in a complete set lies from Windows Mobile (this phone has operating system Brew created on platform Linux, therefore for it there are no programs as a way out - Jawa appendices), operating instructions from other phone. The native browser incorrectly works, it is possible to establish Opera mini, but will work more slowly. There are also other lacks, there are also advantages, but at my phone in a week of use was gone sound."	0
Not buy for this company  And buy and neweeg cancell May order 	0
NOT BUY FROM GOGREEN she has her friends writing +feeback her stuff is broken   http://myworld.ebay.com/gogreencellular/  I bought a phone from gogreengo...   worst seller on ebay first she sent me a broke phone then advertised a 30 day   refund refused to give it to me because I left feeback of the phone not   working.. Wanted me to post great feeback for her to send me my money back which   i will not do and watch her screw someone else I had to dispute it with my   credit card company ndo not buy from gogreengo it was 2 seconds after i left   truthful feeback that she had great feeback after great feeback it dont happen   that quickly people shes bad seller who also threatens you trying to get you to   revise feeback and she will refund you but she still doesn&apos;t refund you.  Do not   buy from http://myworld.ebay.com/gogreencellular/	0
not buy items from this seller is a scammer	0
Not compatible like stated in details...	0
Not compatible no sim tray slot very dissapointed 	0
NOT COMPATIBLE WITH AT&T. I went to AT&T to see if I could get the phone activated and they said that new SIM cards that they make do not fit in the slot of this phone and other older phones.	0
Not compatible with Mobile.  Not compatible with Mobile.  Not compatible with Mobile.  Not compatible with Mobile.Not compatible with Mobile.  Not compatible with Mobile.  Not compatible with Mobile.  Not compatible with Mobile.  Not compatible with Mobile.  Not compatible with Mobile.  Not compatible with Mobile.  Not compatible with Mobile.	0
not damaged. not used.	1
Not even 3 months and the phone is toast.  Been in a case since we received it and the screen is black.  Tried soft and hard reset and nothing is working. 	0
Not even a charger with the phone very disappointed if i didnt need the phone i would be refunding this entire purchase with paypal	0
Not even a little bit. 	0
"Not even a month and I am going to return it. Speaker phone is not very loud, when you switch to using the phone it hangs up. Going to return it. Not worth the money. Best Buy refused my return, and ebay wound not help because the seller refused the return. I couldn't even go to Best Buy and exchange it. Won't shop at Best Buy ever again"	0
"Not everyone has the need to have a smartphone. This phone offers 1. Global capability and 2. Great keyboard for texting, without data"	1
Not factory unlocked ! I got a paperweight galaxy s7 . 	0
Not for everyone. I got mine from ebay. Overall I would say this is a decent smartphone/gps unit.     Would I recommend it? Yeah sure but personally I wouldn&amp;amp;apos;t buy this now at it&amp;amp;apos;s current going rate. 50 bucks tops.    [Update] Battery life is atrocious! The only saving grace is I own a garmin gps and this phone uses the same car charger.    [Update] Screen no longer works.	0
not funcional phone not working and real bad copy   gjghjggggggggggggggggggggggghgfuizgtiutz8967656745657456345354365	0
"Not gonna sell at this price, better just lower it to $199 "	0
Not good at all 	0
"Not good at all not worth while for price crack screen, bad condition."	0
Not good at all turns itself off and speaker damaged so unable to hear the conversation without it being all broken up will not buy another ... 	0
Not good battery	0
Not good luck with this phone the SD micro never worked seller offered to replace i threw it in the trash phone was okay i&apos;m not a big fan of motorola in the first place i purchased a better phone...but once again the seller did offer to help me and was very nice but i did not want to bother to send back	0
Not good only last 2 weeks. I will only buy at&t phone from the store from now on.	0
Not good phone. Especially with the battery goes off in the middle of conversation and I regret purchasing it. 	0
"not good seller. I bay Google Pixel XL but arrived Google Pixel seller agree to refund but praise difference was high then my expense (arrive expense, value added tax 18% and resend expense)  and seller won their lie. and not refund  difference prise Google Pixel XL and  Google Pixel"	0
not good this phone not is picture sell  not good this phone not is picture sell  not good this phone not is picture sell  not good this phone not is picture sell	0
Not good waste of money	0
Not good you sent phone for me not work	0
"Not good.  Had the phone 2 weeks and the keypad locked up, sent it back for a refund and as yet to receive it!! would not purchase from ebay again!"	0
Not good. After only a few weeks it no longer works. Occasionally you can get it to but normally it just freezes up.	0
"Not good. Placed a different phone in the box, good thing I caught it. Company did refund monies."	0
"Not GSM, bought with the idea it could be compatible with Verizon...Verizon said it was an ATT phone with ATT chip  "	0
"Not Happy at all!!!  Very bad service, a lot of drop calls, some text may or may not go thru, live in Dallas area, should not be this bad.  I think I go a lemon phone.  If I could return it I would."	0
Not happy don't recommend 	0
"Not happy to have this item,very slow in connecting to WiFi..Im going to return this item "	0
Not happy with correspondence   Big loser .  	0
Not happy with my buy. Speaker was messed up right out of the box. People can't hear me unless my mouth is pressed up against the phone. Have to have all calls on speaker. But I probably got the 1 bad one out of 100. Other than the speaker it works good. .	0
Not happy with the phone. Screen is too touchy. I returned it. The seller was great to take it back. Battery life is 5 hours with out using th phone. I would stay away from this phone.	0
Not happy with the product I received. The bottom enclosure was missing. I wouldn't mind so much the missing packaging and instructions if the item was complete. All together this item did not appear new.   	0
not happy with these phones they crash all the time lag when using freeze up	0
"Not happy, this phone constantly powers off on its own.  Would not advise anyone to purchase this phone."	0
"Not having owned any other &quot;smart&quot; (or at least not developmentally disabled) phones, I have to make the disclaimer that I&apos;m not the most well-informed bloke on this matter. I&apos;ve been told this phone is the gateway drug to the iPhone, and I have to say I do look forward to having one of those, since I&apos;m yoked to AT&amp;T for approximately forever and the Droid thus escapes my reach.    As for the LG I do like the full touch-screen keyboard and the multiplicity of punctuation marks &amp; other symbols. As an actual telephone, it seems to work okay.  Who can tell if the dropped calls are more the phone&apos;s or the network&apos;s fault?  I didn&apos;t opt for a data plan (saving as I am my virginity for the above-mentioned iPhone), but that doesn&apos;t keep the phone from being all bored just sitting in the dark in my pants pocket and spontaneously taking me online and running up extra charges. I could just lock out the &quot;data&quot; option, but then you see I wouldn&apos;t be able to send or receive photos with my texts.  Who can live like that?   A tech support guy took me through the 3-step process to lock the phone to avoid spontaneous online forays and sudden trips to the TV shows that I could if I wanted to shell out more for.  But three steps?  Really?  Don&apos;t they know who they&apos;re dealing with?    But there&apos;s something else you should know.  I bought me a Pioneer car stereo from my LOCAL INDEPENDENT dealer--NOT a corporate big box place, thank you very much.  I opted for hands-free Bluetooth so I could comply with Cal. state law when I talk on my LG phone.  It worked okay for a short spell, then intermittently, and finally not at all.  So I went back to see the car stereo guy Al--HIM I would recommend, no sweat.  And he spent an HOUR-AND-A-HALF trying to sync up the LG to the Bluetooth--no dice.  He talked to the secret tech support guy for dealers from Bluetooth--you know, kind of like when a doctor talks to the radiologist. And you know what he found out?  That the LG can&apos;t really support Bluetooth on the Pioneer car stereo!  Which means I paid a bunch extra for Bluetooth capacity on the stereo and I can&apos;t use it!  Thanks a lot, LG"	0
Not helpful at all. i definitely don't suggest this seller. Box only.	0
Not impressed at all Every time you want to make a call from second line you have to go to settings and switch it  which is time consuming no quick future to switch between primary and secondary line  Thats why I could not keep the phone Most people who are looking to have a dual Sim  iPhone would like to have a future for  quick switch between the lines but thats not the case with iPhone  	0
"Not impressed at all with this smart phone.  The touch screen does not function well, it is cumbersome to get to texting mode, the e-mail set up is not very user friendly.  I thought this would be much nicer, oh well.  It works and I will make do for now."	0
Not impressed. I have all ways prefered Nokia phones but this one is not that great. The charger input is flimsey and its only been 4 days and I all ready have to fiddle with the cord for it to start charging. You can just tell that it is not that durable as far as cell phones go. Get what you pay for I guess.	0
not indicate the seller. after the auction he said he would not send my product if I do not send more money. I paid 435 for the product is 520 he wanted !! and refused to ship the product !! extremely disappointed !!! did not honor the commitment !!	0
"Not JD but a review anyway, had the 3s then the 4s & now got the iPhone 5s, I cannot fault these phones other than to say only three things I would change that I think would make them better and they would be: 1. Add a memory card slot 2. Built in wi wifi battery charging and 3. Solar power charging  (Possibly using the back of the phone as a solar panel)"	1
Not knowing it didn't come with a SIM card I have been having problems finding the right card.  I've been without cell service up to this time. Today I will go to Walmart to see if they can help me out.  Virgin Moble should have their own store and NOT be in a big box store.	0
Not like new condition. Locked to his iTunes account. Screen is crap. Can't use it. Extremely unhappy.	0
"Not long ago the 5s was the gold standard, still the bomb!!  Value beyond compair. If you don't have to have the newest!!"	1
"Not made for the US market; made for some Muslim country.  Phone has imbedded settings for prayer times in some 20 Muslim cities, it shows the direction of Mecca, and it does not have the standard languages such as German, Italian, Chinese and Portuguese. I have still to verify if it has all 4 wavelengths are advertised.   It does support English and French languages.   Supplier did clients a great disfavor by not listing the above features so that they can decide by themselves whether they wish to be burdened forever with the undesired features. Since I left for Brazil soon after the phone was delivered, I could not return it.   For this lack of information, I would rate the seller a 2."	0
Not many options when the phone companies continue to screw you over. My other option was to spend 600.00 Not really an option	0
"Not Motorola best effort at all. The phone has alot of problems, display is not going to hold up, flip part will break if you look at it, good luck on getting it to charge, and the cut down battery Motorola came up with for this model is junk!!!!!sound is better if you just lay the phone down and yell at whoever your trying to call, get use to seeing the NO SERVICE screen. this is not based on one phone, we refurbish phones for years now, this is based on the 1000&apos;s we got of this model T720-T730 CDMA and GSM models. Save your money, buy something better. You want a cheap phone buy a Motorola V60 or a Nokia, buy something that works, this model has more problems than I can count."	0
Not much memory but that was already known by the description. No big scratches cracks or dents. Good camera.	1
"Not much more to say. It is a good product, just as any Blackberry. I do recommend it. Battery life is good although I bought a bigger capacity battery."	1
"not much to say about it. 1st and 2nd purchase was ok but since i paid for the LGPM325 and got nothing ,i&apos;m afraid to use e-bay and pay-pal agian"	0
"not much to say about it. 1st and 2nd purchase was ok but since i paid for the LGPM325 and got nothing ,i&apos;m afraid to use e-bay and pay-pal agian"	0
"not much to say about it. 1st and 2nd purchase was ok but since i paid for the LGPM325 and got nothing ,i&apos;m afraid to use e-bay and pay-pal agian"	0
"not much to say about it. 1st and 2nd purchase was ok but since i paid for the LGPM325 and got nothing ,i&apos;m afraid to use e-bay and pay-pal agian"	0
"not much to say after fing that phone was stolen, sellers need to be screened a lot better than they are!"	0
not new refurbished you&apos;re a liar vary unhappy with this product if it wasn&apos;t for work i would return or sell it	0
not new used why they are layer Is it a not good value not new used why they are layer	0
"Not new, have no original accessories, all parts was repaired or replaced to not original.  Do not buy! Lier seller. "	0
"Not new, not A1633 but A1688, bad battery"	0
Not new. Outer panel changed to new non genuine parts. Overpriced. Wrong description.  Jammed power button. Not with an original display.  Some parts missing inside.  Dead battery as previously used by someone else.	0
Not new...this item is refurbished one	0
NOT ONLY DID I HAVE TO WAIT 2 WEEKS PRACTICALLY FOR A CELL PHONE !!!!!!!. I  RECEIVE THIS BEAUTIFUL PHONE THAT DOESN'T  STAY ON!!!!! ABSOLUTELY BS!!! PHONE SMELLS LIKE ITS BURNING WHEN I CHARGE IT !!!!! NOW IM SCREWED WITH A NON WORKING PHONE!!!!!! BULLSHIT!!! 	0
Not only did it take forever to recive but the phone is pure crap it wont hold a chargevit wont use wifi and it over heats i mean i will not stop teliing people how bad its is and i shop china a lot hope to hear you out of business REAL SOON	0
Not only do they not answer any of your messages I have literally just saw on eBay message them 17 times this phone doesn't charge no matter what charger you could possibly put on it everything is so screwed up from talk texting to the battery to the entire system only 10% of his phone works properly and God forbid you try to get help from them good luck by the way they actually have the balls to contact you three times in a row on a Sunday morning in less than 45 minutes but they're closed and it's an automated system which means some geek can fix that but I know they won't not to mention when you actually call during normal business hours I have called 27 times and left 27 messages during normal business hours and all you get is all customer service representatives are busy right now please hold for the next one and then two seconds later they make you leave a message and nobody at all we'll ever get back to you I have dealt with some real nasty people on this eBay site but these people are not even the cake or the candles there the Flames that get blown out they could give to schitts less it's almost like they want to sit on their ass and collect their food stamps and cash assistance so do yourselves a favor and save yourself the stress and the crap and keep scrolling cuz not 	0
"Not only is the device not able to be activated, it isnt recognized as a S4 at all. The IMEI number matches a Galaxy S3 that was still on another account. And when attempting to unlock device i came to find out that it was a model that was never meant to be used as anything other than a display. I would not be surprised if more of them are like this. Buyers beware."	0
"Not only the packaging was damaged but also the phone. And for the way it was damaged, it is IMPOSSIBLE that it was damaged on the way. It was packed damaged, so it wasn't new.  It's a great phone, butn NOT NEW as described."	0
"Not only was this phone not locked.  the dealer asked me to pay to unlock the phone and promised to credit $5 to my account, but reneged on that offer.  The camera is broken to boot. "	0
"Not opinion,  I can not give an  opinion because I din,t receive the item. I receive a full refound three days after estimated delivery. I don,t like this seller."	0
Not ordered by me when was it ordered 	0
Not original Wall charger	0
Not original. But arrived on time. Item was packed in a bubble wrap bag instead of original packing. 	0
Not overly impressed that you cancelled the sale as soon as I won the bid. Very disappointed 	0
"Not pleasant cooperation.I am from China, iPhone No factory unlock, China Mobile SIM card can not be activated, Can not be used.ebay Part NO:MG4H2LL/APacking box Part NO:MG5C2LL/AWhich is correct?This is not consistent with the seller&apos;s description of the information, I think it is a fraud.This is the first time I gave a bad review to the seller."	0
Not pleased with this phone. I bought the phone for my son as I have the same one and the buttons need to be pushed hard on this one making the use of it frustrating.	0
NOT REAL SAMSUNG GALAXY MEGA. REPLICA REFURBISHED DAMAGED PHONES.	0
"Not real, this is a  Screenshoot. Doesn't a real seller. Be careful!  Anuncio fraudulento."	0
Not really cant hook it to the internet...can you tell me why..sreen was crack to	0
"Not really happy with what I got, iPhone is smaller than I excepted! Not cool. "	0
Not really..	0
not recommended 	0
Not recommended this saler. the first thing it is not unlocked and they don't help you even u tell them it is not unlocked. So don't buy it ! It's not worth it at all . 	0
Not recommended!  Purchased used phone and it appeared to be in very good shape.  However after only a few weeks the screen went black - not only did I have to replace the phone there was no way to transfer any contacts.  If you get or have one - be sure to back up on your computer.  Wish I had!	0
Not recommended. Not recommended. Unfortunately we cannot recommend this phone. There are many phones out that are better than this one. Not recommended. Not recommended.	0
"NOT RESPONSIBLE SELLER, DO NOT BUY *"	0
Not satisfied and want to return purchase 	0
Not satisfied at all. I bought this phone because in product description it says the battery stays very long but actually it barely last 2 days	0
Not satisfied with this iphone. It has Apple ID paasword in it and the seller never replied to me about the password.	0
"Not smarthphone, but, is very functional (come pre-charged with a lot of apps utilities and entertainment capabilities, screen capacitive is very sensible, Browser is confortable. Transparent Keyboard, Elegant, sophisticated and revolutionary desing. Remarkable Handset."	1
not soo good.teravale super bad................................................................................................................................................................................................................................................................................................................................................................................................................................................................	0
Not specified in the description that had no charger. I indicated to send one and the seller said that it was included.	0
Not suggest other to buy from him . Israelis are stupids ?  Thats what he said . 	0
Not supported by Verizon after April 2018	0
Not supported by Verizon. Verizon will not activate as this cell phone is too old!	0
"Not sure about battery life, haven't had enough time to evaluate. The condition of the phone was as good as it gets."	1
Not sure if I can use the phone or not... I have to pay an extra $50 just to get the phone unlocked. So I was lied to..!!! ALSO THE ADD STATED THAT THE PHONE WAS UNLOKED. I HAVE TO NOW PAY AN EXTRA $50 TO GET IT UNLOCKED... NOT TO HAPPY ABOUT THAT!!! 	0
"Not sure if it's just mine but the phone is not good. Screen freezes constantly , keypad stops working or just jumbles anything you try to type. Constantly have to restart phone to operate. Would not recommend this phone"	0
"Not sure if phone or windows 10, but this windows phone is out of date. "	0
Not sure if this phone was brand-new out-of-the-box the phone isn't even been 30 days and is already stopped working 	0
not sure was lied to about the phone and wasn`t able to use itEmailed them to let them know and was told I could do whatever it was I wanted to do with it.they wouldn`t refund my money.They have a very bad rep.there feedback says it all.	0
not sure was lied to about the phone and wasn`t able to use itEmailed them to let them know and was told I could do whatever it was I wanted to do with it.they wouldn`t refund my money.They have a very bad rep.there feedback says it all.	0
Not sure what a small firm factor is. So I can't comment.	1
Not sure what happened but the phone only lasted a couple of weeks.  Just wouldn&apos;t charge anymore.  Don&apos;t think it was chargers fault...phone just wouldn&apos;t receive charge!!	0
"Not sure what is meant by small form factor, this is a plus phone which is the bigger phone version. This phone is in perfect condition very happy with the purchase and the responsiveness of the seller! Awesome transaction!"	1
Not Sure Why they made this phone as it is unable to be used on most networks....had to resell...waste of time trying to get on Verizon....camera is very low quality...	0
Not the best phones and horribly made because of the quality of the smartphone	0
Not the best selection for the older less techie types with large fingers and questionable dexterity. Go with a QWERTY if you are in that demo..	0
Not the best selection for the older less techie types with large fingers and questionable dexterity. Go with a QWERTY if you are in that demo..	0
Not the best selection for the older less techie types with large fingers and questionable dexterity. Go with a QWERTY if you are in that demo..	0
"Not the fastest (s8), longest battery (s41), or toughest (s60). But by far the best blend for the lowest price--and a reasonable size."	1
"Not the latest hardware but excellent none the less... High resolution screen, light weight, and very nice looking phone. I hacked it right away to put Android 2.1 on it which was an easy upgrade from the 1.6 that comes on it. The buttons feel a little cheap but otherwise it is a great smart phone."	1
"Not the latest hardware but excellent none the less... High resolution screen, light weight, and very nice looking phone. I hacked it right away to put Android 2.1 on it which was an easy upgrade from the 1.6 that comes on it. The buttons feel a little cheap but otherwise it is a great smart phone."	1
"Not the latest hardware but excellent none the less... High resolution screen, light weight, and very nice looking phone. I hacked it right away to put Android 2.1 on it which was an easy upgrade from the 1.6 that comes on it. The buttons feel a little cheap but otherwise it is a great smart phone."	1
Not the model we ordered and the battery would not hold a charge. Threw it away no one wanted it. And could not get a refund. 	0
"Not the phone I was looking for for my husband, does not have the features his last phone had"	0
"not the reall iphone,its a fake iphone"	0
Not the same on the pic	0
"Not the sellers fault at all. Phone was brand new & unlocked just like advertised.  But I hate this phone.  Too convoluted for picture storage. Very difficult to put pictures in folders, and then to find them when they are. No flash. Indoor pictures are dark.  Contact list will not open without going thru at&t address book. In other words, contact list will not immediately open up.  WILL NOT SEND NOR RECEIVE pictures thru text messaging, (MMS).  Battery life is not that good.  No comment on data plans. I got phone just for talk, text, & picture taking.  I reckon that is why it is only a $40 phone.  "	0
Not the sellers fault. I just want unable to do the things I do with the device.	0
Not the type i was expecting Money NOT well spent 	0
Not to happy with tbisbpbine battery  dint stay charged but couple of hours 	0
"Not to happy, first time i bought anything off the internest and the battery doesnt hold a charge and it will be returned...."	0
Not too big not too small. Quick and efficient to use. Would suggest for anyone	1
Not too big or too small. Very happy with the size. 	1
"Not too many features but this is a very reliable phone. Theres no screen damage on mine after a year of use through everyday work, yet my new razor already has defects in the screen. Dropped it a few times, works great, didnt even crack. Overall great basic phone."	1
"Not tough at all, first time I dropped this NEW phone 2ft the back popped off and battery flew out &quot;it will  happen every time&quot; The company I bought it from was great but this fone is terrible. I wish I found my old LGT300 (I think thats what it was) You could drop it from 8ft high, it would just bounce, no big deal. I dropped it thousands of times. It was so easy to use. You didn&apos;t have to go through different settings to see your recent received calls, just to call them back. Claims to have technology to hear in loud spaces. You can barely hear it in a quite room and I have great hearing. Barely makes any noise when your pressing buttons so you better be watching that screen. The  only thing I like about it is the ringer gets Really loud. If the ringer gets loud enough for a 100 year old, then why can&apos;t you turn the talking phone up much. Don&apos;t buy it for $5.00 Spend $30+ and get something that will work good for you and make you happy. I just got it and I&apos;m going to look for something else."	0
not truthful about about what he is selling so buyer beware. and when i contacted the seller he had an attitude with me and did not offer to fix the problem at all. it only cost me a dollar but if enough people do what i did then this guy could make a lot of money off this sham	0
Not unlocked and cant add apn like it says	0
Not unlocked as promised!! Battery soggy	0
Not unlocked for my carrier.   not helpful in resolving or returning . 	0
not unlocked. not unlocked. not unlocked. these sell at wal mart for $70.00. it is the exact same phone. there is such a headache involved in unlocking a phone. will not buy again or recommend.	0
Not USA stock. I reset the phone because of very poor phone calls. Then it changed to Korean. False add.	0
"Not usable with Cingular.  Phone is locked out which makes it un-usable.  Cell phone company can&apos;t unlock it either.  Phone is useless, it was a waste of money."	0
"Not very happy about my purchase, was not told in post that the volume does not work & cannot watch videos on it from YouTube or such, no volume working at all for ringtones or music. Button works & up all way but no sound at all, I would not have bought it with all issues it has, feel ripped off & disappointed, quick shipping & arrived early. Old phone not worth fixing all the probs! Gonna have to buy another & seller has no return policy so should have been more accurate to all the probs it had! Thanks for hunk of junk!"	0
Not very happy SIM card slot wouldnt read my SIM card. 3rd iphone7 Ive ordered from eBay thats been defective. 	0
Not was expected . Have to wait for them to send a new sim card . Not what I expected . This phone is for moms emergencies and could not use it when she was stuck	0
Not well phone was locked 	0
"Not what I expected, I'm getting a Samsung Galaxy s5 "	0
Not what I ordered	0
"Not what I ordered. It is a different color than advertised, had several scratches on the screen, and the camera is more blury than other identical models. "	0
Not what i thought it was.	0
Not what i wanted	0
Not what it was advertised as.  Was supposed to be a U.S. Cellular phone.  It wasn't.	0
Not what you think it is in picture they totally fool you in to thinking it is at least somewhat of a good phone it isn&apos;t don&apos;t buy!!!!!!!!!	0
Not what you think it is in picture they totally fool you in to thinking it is at least somewhat of a good phone it isn&apos;t don&apos;t buy!!!!!!!!!	0
"Not withstanding the phone I ordered off ebay, these phones are tanks. Tuff, rugged looking and good battery life. It seems to work best on 3G as Sprints network (LTE) isn&apos;t the best and is slower at times then 3G. Direct connect works great with the 1 person I know that has it. Battery, if you don&apos;t load a bunch of apps that requires updating every 15 minutes, you can get 36 hrs out of this phone. If your like me and have the weather running, texting about 20-50 texts a day and maybe a 30 minute phone call, then you will get 24-36 before you need to charge it back up. I wish is had more internal memory as it seems to run out kinda fast but you can add and remove apps as you see fit.   Pros: Tough, water proof (not resistant but proof)        Really LOUD speaker        Battery life        Runs all the apps I&apos;ve tossed at it, unlike my Samsung S4  Cons: Speaker so loud sometimes it rattles        Sprint network        The white wears off the keys after a year"	0
Not work is lock 	0
"Not work properlty fine, the problem is the first star fine, but when hibernate not turn on again.  This is a bad seller "	0
NOT WORKING !!!!!if I knew the codition is very serveere I would have not bought it!!!!!      Should not have been sold on EBAY......you are destroying your reputation????	0
Not working at all .....	0
not working condition	0
"not working receiver , OEM screen ,  bad  light sensor , lack of screws."	0
Not working voice to call or answering olso the ples sim card not good to close not  like till us its great conditions when  then not logo nokia what is this 	0
NOT WORKING! I RETURNED IT BACK BECAUSE IT WENT ON AND OFF BY ITSELF WHILE IN USE. THE ONE THAT I GOT HAS LOTS OF SCRATCHES INSIDE AND OUT.	0
"Not working, hate it Just a waste of money never again useless I will not recommend this thing, this unit is not unlocked there&apos;s no use of it need to pay again to unlocked it another waste of money I should have not bought this"	0
Not worth for money !  1. The iphone 5C displayed in this seller's site is marked 'brand new' and the picture displays headfone included. However I didn't find a headphone while opened the box that I received 2. The charging cable says 'Designed in Apple California' however it has visible scratches and signs of usage and is a second hand. 3. The cell phone looks good and loads the software but performance is low and taking too much time to charge and battery drain too fast.	0
not worth for the payment	0
"Not worth it, the screen of the  phone is scratched a lot, and the battery only 96% healthy, the price is too expensive."	0
Not worth it. Quits working right after return time ends! Has happened with 2 myself and another have ordered. 	0
Not worth it. Warm very quick.  Do not waste your money 	0
Not worth the 60 dollars I paid for it . All plastic. Probably won't last a month . 	0
Not worth the money unless you just need it to make calls only	0
"not worth the money, this product isn&apos;t up to date with today&apos;s smart phones it is smooth but that is the only thing that i am giving a 1 star to this phone. everything else just doesn&apos;t matter."	0
not yet received the item kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm	0
Note 5 is a great phone 	1
"Note 8 is absolutely stunning. Super fast processor, snappy graphics, with S-pen that makes the overall experience wonderful. Hands down the best Android phone ever made. "	1
"Note 9 is one of the best Android devices found even still at middle 2019. S10's are on the go and we are expecting the glorious Note 10, but, for the moment, this 6''plus screen is one of the best devices you can get.  As everything from a predefined device, has some flaws, like the curved screen having some light bouncing to the very edge of the screen glass at peak luminance, and the fact that is an all-glass sandwich, wich requires some care on choosing screen protectors, and a hard case.   Besides all of that, the phone is a generous monster machine, at base specs of 128gb internal storage with extra Memory slot, 6gb of RAM, the super calibrated AMOLED screen, the famous S-Pen with now Bluetooth capabilities and color signature, a whooping 4k mhz battery and fast charging that works with 15W adapters, charging the phone from 0% to 100% in less than 2 hours.   Its a great all round device, and I'm expecting it to last some good years. "	1
note item was sent missing the carcharger as described in listing . misrepresented . i was cheated . lied to and ripped off .....	0
Note series phones are always a great weapon. These phones do lots without lagging. I've owned all except the 8.  	1
Note these phones are notorious for charger connection failures.  The pin becomes worn/loose and it is near impossible to charge this phone.  I had owned two of these phones which had the same problem.  The next generation Doro 618 uses a different charger connection because of all the problems the 410 charger connection had.	0
"Note to all customers: I bid on this item and set my max bid to purchase to ensure I would win the item. The item auction ended at 5 am where I am from and 8 am where the seller is from. At 5 am when the auction ended I was still asleep, when I woke up for work around 8 am I promptly logged into my account to pay for the item. Ebay let me know I had won the item and it needed to be paid within 48 hours. This is the usual golden standard for an auction item. Once I clicked 'pay seller' it showed me that the item had been canceled. The sellers note was listed due to: You don't need to do anything else.' Just as I was going to message the seller to see what happened to confirm if it was an accident that had occurred the seller sent me a private message calling me inconsiderate and telling me when making a purchase to make the payment. Again I would like to mention that Ebay allows for 48 hours for the auction item to be paid before anything else. I wrote the seller back explaining the time difference and Ebays policy when purchasing an auction item. Shortly after the seller messaged me back saying ok! Have a good day!.   Since then I have gotten in contact with Ebay customer support to notify them of the rude message I received from the seller as well as the dishonest auction that o"	0
Nothing against seller phone was sold for parts and that was indicated before purchasing 	1
"Nothing better than a Nexus/Pixel phone.  These are a super value at under $100, and all with Android 8.1.  "	1
Nothing but a SCAM Seller accepted offer would not accept payment and supply Item. Went to pay got notice that One or more sellers can't accept payments right now. Contact the sellers for help. After I was notified that I  won  - eBay added note: This item is out of stock! Im not going to pay for an Item that is not in stock. . . . .  Nothing but a SCAM	0
"Nothing but a Wast of time - Customer Service is excellent, though..."	0
Nothing but problems. First when I got it out of the box display was glitched and didnt respond to touch I ignored and rest it a couple times till it worked. Then it was no sound from one speaker. But the worse of all is my battery jumping from 60 percent to 10 percent and phone dying. And its after 49d of purchase and now I cant eve return it. Stuck with a 400 paper weight till I get it fixed. 	0
nothing buy phantom screen issues. i should have done my research first. purchased this for my spouse as an upgrade to her iphone 4 which was rock solid for years. the iphone 6s did not last a week. Apple products are not what they used to be. i switched to Android two years ago. much better operating system and hardware manufacturers. never again. 	0
"Nothing different, the only is the price and letter S after X"	0
Nothing everything was bad	0
Nothing like describe 	0
Nothing really wrong with my purchase physically but sold me a phone that was reset without removing the google security protection and hasnt replied back to me. Now I have to spend extra money to have it unlocked. Completely unsatisfied and frustrated as returns are not allowed. 	0
Nothing reply didn't receive week late 	0
Nothing so surprising about this Phone same old 3.5&quot; Retina Display Screen But its Getting IOS 6 Update which has major updates regards Features.   Siri the Virtual Voice Assistant is what I love about I Devices and also theres a Panorama Mode Shoot Update Feels good which is an old feature to Droids.	1
Nothing to be said. Couldn't activate it. 	0
"Nothing to complain about, speakers, performance, camera, display, design, ui, comfort of use etc are all great. I would choose this over the galaxy s10 easily, I don't mind the bezels and yes it is that freaking good. Glad I bought it."	1
nothing to dislike item bought was as described and concise and accurate. Will definitely buy from this SELLER again.	1
Nothing to say about a product I can't use	0
Nothing to say being that it was a knockoff from China	0
"nothing to say, unless very good, communication price service evertything was perfect  I recommand highly"	1
nothing works for payment	0
"nothing works rt. cant get pic messages, wifi won&apos;t connect to the internet, this phone is supposed to be unlocked, none of the cool fetures work... If its because its an att phone, then the seller should of said so, I bought it under t-mobil listing, thinking everything would work, I dont use it...."	0
