review	TAGGING
"My husband has thrown his, dropped it on concrete repeatedly, and it even survived a fire (flames directly on it, sections melted) - the screen did not crack through any of that abuse.  He recently purchased a new one because after the fire it was acting a bit strange, but it still worked.  Our daughter had one, dropped it in the road and it was run over by a dump truck, and it still worked.  It was pretty beat up though (screen was cracked and small sections of the plastic were missing) so we got her another one (this one for this review).  Neither of them have had issues with the battery or storage, or anything, just a great phone and it holds up to anything."	1
"My husband is not a &quot;smart phone&quot; guy. He needed something old style/flip phone, sharp perception, dependable. The Jitterbug Plus was just what he needed. We were a little mislead or just didn&apos;t understand the extra cost for minutes that we thought were included with the plan. Still, overall, it was much less than what a plan that neither of us need would have cost. We do not live on the phone and just needed something to keep in contact with kids and grandkids. Thank you, Jitterbug and seller. Well worth the purchase. /:-D  We do not use the 5* plan, just the phone service."	1
"My husband is old school, and hates to learn a new device. His ol Maxx 2 broke, and the Turbo 2 is the upgrade, with faster processor, more memory & shatter proof screen. This has been a great option, so far. We will probably even buy another as a backup, when this one eventually fails. ALL phones will fail at some time."	1
My husband liked the phone but does not like the fact it doesn't stay charged..Battery gets drained while not in use..He closes all apps and still drains	0
"My husband lost his XV6800 while on vacation.  Our cellular phone company wanted to charge us $30/month for a data plan if we replaced his phone with a newer smartphone model.  However, since he had a XV6800 previously without the charge and replaced it with the same model, he was able to get the charge waived. Unfortunately, the eBay phone needed to be rebooted 2-3 times per day, which was very frustrating.  In the end, he got a new smartphone."	0
"My husband lost his XV6800 while on vacation.  Our cellular phone company wanted to charge us $30/month for a data plan if we replaced his phone with a newer smartphone model.  However, since he had a XV6800 previously without the charge and replaced it with the same model, he was able to get the charge waived. Unfortunately, the eBay phone needed to be rebooted 2-3 times per day, which was very frustrating.  In the end, he got a new smartphone."	0
"My husband lost his XV6800 while on vacation.  Our cellular phone company wanted to charge us $30/month for a data plan if we replaced his phone with a newer smartphone model.  However, since he had a XV6800 previously without the charge and replaced it with the same model, he was able to get the charge waived. Unfortunately, the eBay phone needed to be rebooted 2-3 times per day, which was very frustrating.  In the end, he got a new smartphone."	0
"My husband love the LG K8 phone so when I found this one he was really happy because his LG K8 was ready for retirement ,  when he finds a phone he like he stays with that phone brand .  He gets really great service were we live here in the country."	1
My husband loved everything about this phone.Now our son wants one over his razor phone...thanks for a wonderful deal.	1
"My husband loved the phone thank you, describe as it say on the ad and arrived early Thank you, very satisfied"	1
My husband LOVED this phone.  It is the perfect size and everything worked great on it.  It just doesn't work in our beautiful Upper Peninsula of Michigan!  Not the towers needed for it.	1
"My husband loves his bday gift!! The phone is great, super fast and looked brand new!! The sellar even reimbursed us for the  charge we had to buy because the orginal charger did not work. I will buy again if he sale the iPhone 6 or Samsung S5."	1
"My husband loves this phone and would highly recommend it to anyone!  A little difficult to navigate, especially when used to using a smart phone touch screen.        It makes a perfect replacement for the touchscreen smart phone at a fraction of the price, and it works just fine on our network (T-Mobile)."	1
My husband loves this phone it is like vandalproof It has great features and not delicate loike the rest of the phones out there!!	1
My husband needed a durable phone for the type of job he does.  This phone is perfect!	1
My husband needed to access the internet for work and he is retiring in 1 year so we didn&apos;t want to invest a lot.  This phone is great thank you and God Bless	1
My husband ordered this when I lost my Straight Talk phone and it turned out to be a HUGE NIGHTMARE!!  NO WHERE on the website does it say or indicate the Zip Code it works in (which is a major biggie for S.T.). You have to submit your code to see if that phone will work with your service area.  Now part of this is on S.T. since it took them almost 3 weeks and four people later to figure out this phone will not work in the Midwest.	0
My husband was so devastated when his former Moto Z9 broke down that I searched on e-bay until I found one. He&apos;s delighted to have it again.	1
My husband was so devastated when his former Moto Z9 broke down that I searched on e-bay until I found one. He&apos;s delighted to have it again.	1
"My husband&apos;s old phone had become obsolete, so he bought a phone from the High St. He was told that it was simple to use - not only was it NOT simple to use but he couldn&apos;t hear it when it rang. I&apos;d recently bought a Motorola V620 and was very happy with it, so we decided to bid for one on EBay for my husband. He is delighted with it! It does everything that he needs - the camera isn&apos;t brilliant but he doesn&apos;t need that!"	1
"My interest was a little different than most. I wanted an inexpensive android smartphone to use as a talking GPS unit, using the free app OsmAnd. This phone is perfect. I was able to get it for $9.99, and I did not activate the contract. Instead, I just set it up without phone service, and used WiFi to download the app and some offline maps. I now have a talking GPS unit that I can use for routefinding when I am biking, all for $9.99! For my application and use, this is a perfect match."	1
My iPhone 7 Plus was delivered very fast it was in great condition no scratches or marks on screen my iPhone 7 Plus was like new . I will be buying again   Thanks 	1
My iPhone is not working 	0
"My iphone is still new, no sign of usage before. The battery, the speaker,camera...all other functions works well. The guaranteed day which I have checked apple website is Apr 2017. That means this iphone just been used for approximately 4 months. I am very pleased and satisfied with this purchase. "	1
My iPhone was shipped right away after payment was received. It arrived in excellent condition. I would definitely recommend this seller. I would definitely buy from this seller again.	1
My item came in perfect condition. I would definitely order from them again. Love my phone. no scratches or cosmetic wear and tear	1
MY ITEM WAS LOST AND NOW I HAVE TO WAIT AN EXTRA WEEK FOR MY ITEM AND MY SON&apos;S BIRTHDAY PAST ! I DONT LIKE THIS EXPERINCE I PAID FOR SHIPPING ; I DESERVE IT STRAIGHT TO ME AND TOOKEN CARE OF!	0
my item was shipped immediatly and was exactly what she said it was and exactly what I needed. Wonderful business venture and very professional indeed. Would deal with her again!!!	1
My kid bought an iPhone 7 plus at&t phone came in I took my at&t SIM card and pop it in the phone and the phone shows no service stay away from this guy.	0
"My kids love them, they are perfect for them.  "	1
My kids love this phone! Excellent photo and video quality.	1
My last Nokia 3595 died after about three years of abuse so I decided to try ebay for a replacement. The new arrival works great and switching over the memory card was a breeze. I was up and running again in minutes and haven&apos;t had a single problem.	1
My last phone (lumia 1520) did not fit and kept dropping it. 	1
"My last phone Galaxy SII died and I don&apos;t do contracts with phone companies so I had to try to find something in my budget. After searching and reviewing multiple phones I decided on the HTC M7, would have loved to get the M8 version but was more than I wanted to spend at the time. After having this phone for a few months I have to say I love it, it doesn&apos;t have an sd slot but the 32gb is plenty of room for me and I have a lot of apps on this thing a ton of pictures and 3 full length movies and I still have about 20gb left. I did root mine when I got it, just because I don&apos;t like all the t-mobile junk that came on it. Bottom line this is an awesome phone and there is only a couple of differences between the M7 &amp; M8 but if you afford the M8 do it you will get a SD slot and a little better camera."	1
"My latest swapout makes this the fourth Sanyo phone that I&apos;ve had, in nearly 10 years with Sprint - and all of them have been excellent.  (Note: The longer you stay with Sprint, the better offers they extend to you on service plans and phone replacements.  Good customer loyalty program.)    My previous Sanyo&apos;s have all been straight-handset models, which I preferred - but the world is going to Flip-Phones, so I decided to put some trust in Brand Experience when making the move.  I haven&apos;t been disappointed.    The 2400 has the Largest Screen that I have ever had on a phone - and the large number display is a relief for aging eyes.  The Separate Keys are far superior to the membrane keyboards I have suffered with on other brands.    Unlike many Flip-Phones, the 2400 has an Extendable Antenna.  You don&apos;t need to extend it in strong signal areas, but out in the fringes it is often the difference between connecting and not connecting.  The 2400&apos;s performance is right up there with the best straight handsets I ever had - definitely superior to those with internal antennas.    I am a traditionalist, who believes a Phone should just be a Phone, as that is what I use it for.  And the 2400 does a fine job as just a Phone.    For those who just HAVE to do Internet, Walkie-Talkie, etc. - the 2400 does support Sprint&apos;s Vision and Ready Link services, with nicely placed controls and easy menus.  Unlike many other modern phones, though, it also has menu options to completely disable those extras - for guys like me, who don&apos;t want to be bothered every time they brush the wrong button.    For those of you who must have a Camera Phone, check out the Sanyo 3100.  Same Case design and size as the 2400, with a 1.3mp digicam in the lid.  Many accessories - such as Belt Holsters, Cases, and Chargers - are interchangeable between the two models.  Both are available in at least five different color schemes (a different five for each model).    The 2400 (and its camera-cousin, the 3100, which my wife has) are both solid performers.  If you&apos;re outfitting the whole family, a blending of these two models should cover everyone&apos;s tastes in both features and colors - with full compatibility of accessories."	1
"My LG C1300 cracked after many years of use so I needed a replacement and I found this one on Ebay. This phone was brand new and identical to mine so switching the chip and transferring my data was easy. This phone was brand new,  unused, w/finish protection vinyl all around."	1
My LG G Vista is such a great phone it was shipped to my house fast the processing system is fast only problem i have is that the internet wont turn on on the phone but other than that it's an all around great phone.	0
"My LG G3 dropped working. I went through several steps to rectify the problem, all to no avail. My bright idea was to see if I could get an upgrade cheaper than at the store. I won the auction but was sceptical about how the product would look when and if it arrived. To my surprise it was in excellent condition and arrived before I anticipated. I recommend buying from this seller. My apologies for doubting you. Thanks!"	1
"My LG V10 has VERY BAD GPS reception issue from beginning. It ran into boot loop issue after 1 year.   LG should have recalled V10 from the market. If you check eBay and google, SO MANY people ran into these problem.   Time and money wasted. "	0
My little daughter likes to watch cartoons on HD2 before bed with me. My son loves to play games on HD2. Smartphone for the whole family =)))	1
My little girl loves this phone. Gave it to her for communicating with me for getting out of school at different times and she loves the apps and internet settings. Thanks again.	1
"My main problem with this phone is that its description includes that it has an internet browser, however this is not true.  There is no internet or Get It Now feature.  Also the battery life is very poor...I have to charge it every day, and even when it&apos;s been fully charged, a 20 minute conversation and the phone is beeping at me for a low battery.  The only good thing is the charger connection is the same as my GPS, so I can use my GPS car charger for the phone.  Another reviewer mentioned that it isn&apos;t very loud even at the highest volume.  Mine, however is VERY loud, which is good especially for the alarm feature."	0
My midframe was falling apart. Found this product that didn't cost much. Was a little worn but it was better than before. Can't complain.	1
"My mistake for buy. Thought it was an unlocked phone. Did not need it. r l ql l,dj kjo o2wj  ld rh nd e mq  oiej2op  1u i1 , he0oqljk l. uwil"	0
"My mistake in buying this product which has no SIM card slot. Total waste, cannot be used at all. "	0
My mistake on purchasing a phone I didn't check to see who the provider was. I purchased for our granddaughter who has a prepaid AT&T account. But this phone is a Verizon. The seller should state as such in the listing instead of telling me I should of investigated the provider. As a seller he should state clearly the provider. If you are honest in your listing there should be no problem. I thought I could get this hooked up through AT&T. Next time I will investigate as he suggested. We also purchased a 2year insurance plan that during checkout you get that option to purchase. I realize it wasn't purchased through the seller. But a different company. 	0
"My mom bought it for my birthday, not pleased. I know what the phone is worth and 100$ may have been a good price for this phone a year ago. I bought the same phone a year and a half ago for 70$ and that phone was in better condition this phone."	0
"My mom bought it for my birthday, not pleased. I know what the phone is worth and 100$ may have been a good price for this phone a year ago. I bought the same phone a year and a half ago for 70$ and that phone was in better condition this phone."	0
My mom refuses to get a smart phone and loves this phone.  She is hard of hearing and wears hearing aids and t-coils and she says she can hear great on this phone.  She also likes the separate and slightly raised buttons.	1
My mother needed a &quot;help Im falling&quot; phone.  This is great for that type of need.......................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................	1
My mother needed a &quot;help Im falling&quot; phone.  This is great for that type of need.......................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................	1
"My mother recently bought a similar phone and I absolutely loved it when she bought.  She did buy it brand new.  However, I have been unable to enjoy what I have purchased because of the water damage identification and the cracks on the phone."	0
My name is Yolandadyer. I bought a Blackberry 3g 9300 unlocked. I receive it but its locked to Tmobile and I cannot use it. I am very disappointed because according  to description its unlocked. I need a full refund and I will send it back.	0
My name is Yolandadyer. I bought a Blackberry 3g 9300 unlocked. I receive it but its locked to Tmobile and I cannot use it. I am very disappointed because according  to description its unlocked. I need a full refund and I will send it back.	0
my nephew liked it and his b-day is feb 26 2010 on friday so hope i get it soon for hes b-day. and the seller is a good person to pay items off of ebay. so hope u will check his items out on ebay.	1
my nephew liked it and his b-day is feb 26 2010 on friday so hope i get it soon for hes b-day. and the seller is a good person to pay items off of ebay. so hope u will check his items out on ebay.	1
My new Galaxy S9 is so much better than my last phone and iPhone 6	1
"My new phone has problems, tried to contact seller. Never heard back from them! Dont buy from anything from this seller!!! "	0
My niece loves it!	1
"My niece loves this phone. The ease of use and white color is the main thing that teens love. The features like Facebook,BB Messaging and texting is what kids want in their phones and this phone is it!"	1
"my old phone broke because of water damage, before i had put it in rice that is exactly what it looked like. you can buy this phone if you want but be careful."	0
"My old phone got wet, so this new one is perfect."	1
"My old phone was the Samsung Omnia I, which is peanuts compared to the LG ally. I was debating for a long time whether to get the Ally or the HTC Touch Pro II, and I&apos;m glad I made this choice. Phone is a little bit complicated at first, but the touch screen is SUPER RELIABLE. Its a little bit weird that you have to press the &quot;HOME&quot; button to go home instead of &quot;END&quot; Like most phones. Other then that, I&apos;m still exploring!!!  ~&lt;3333"	1
My old Samsung had cracked glass and it finally gave up the ghost. Couldn't afford a new one so I bought a used off ebay for around $80 with shipping. Works great.	1
"My older model works better than this phone brand new. You can't do anything with apps on it. It's completely obsolete. Even with an additional storage card and with having rooted the phone, it cannot sync and also has a terrible screen/camera with no flash or light available. It acts as though it was released in 2012?! I'm shocked at the quality HTC is willing to release. Very unfortunate"	0
My oldest baby bro LOVED it :] Was exactly what hed wanted as his gift in every way! Thanks for everything	1
My only con so far is the battery and lack of an SD card slot. 	1
My only problem is the shipping its been in transit for 2 days and it was suppose to be here yesterday. 	0
My order was canceled with no explanation and was never contacted by the seller. Poor service. 	0
My order was cancelled by the seller no sooner than I put my order in!  I cannot say whether it was of good value or quality! 	0
my order was unlock black phone but you send my metro pcs white phone.	0
My original Katana was a perfect phone. It got soaked and died.... I decided to just get the newer version even though I looked at all the fancy phones you can buy when you get a new contract. It is HORRIBLE. The seller was fine. The phone is such poor quality- speaker phone or voice mail- you can hardly understand a word. It is cheaply made compared to my other one which was at least 3 years older. Don&apos;t buy it.	0
My other 3589 is great.  This seller shipped me a water damaged one.  Ebay won&apos;t resolve.  Thanks!  This why I avoid Ebay...	0
"My other S5 broke only a month after I bought it. Lesson learned. I got a case for this one BEFORE I got the phone. It is my favorite Galaxy yet. It does exactly what I need it to, it's a good size, and except for NEEDING to be in a case, it's perfect."	1
"My overall rating is a big ZERO.  The purchase was a nightmare.  Seller customer service was a nightmare.  They write english  like kindergarten age children from the slums.  I never received received the cellphone. And after a nearly two months of frustration, I finally asked ebay and PayPal to intervene so I can get my money back.  Thanks to PayPal and ebay, my money was refunded.  I RECOMMEND THAT THIS SELLER BE BARRED FROM DOING BUSINESS THRU EBAY.   FOR ALL EBAY CUSTOMERS WHO MAY SEE THIS REVIEW, DON&apos;T EVER WASTE YOUR MONEY AND TIME TRYING TO PURCHASE ANYTHING FROM THIS SELLER."	0
"My overall rating on this phone is POOR not because the phone was bad but because I was given the wrong information and the phone is totally useless for me.    Not being in the phone business like the Seller is I wasn&apos;t sure if an unlocked phone would work or how that works.  So I sent him an e-mail letting him know that I am on the Verizon network and would this work for me?  He advised me that it would.  This phone will only work with services like AT&amp;T, Sprint and similar networks.    Buyer beware!"	0
My package was not delivered and sent back to the seller. Totally ridiculous.  I have not ever had a problem with my address or shipping with ebay so I dont understand why this happened. 	0
My part came 3 days early was correct to the detail. Staff was very fast answering questions. Nice to know business's still operate at such a high level. 	1
"My phone appears refurbished.  A deep scratch exists on screen after removing flimsy plastic sheets loosely protecting phone.  This is not like the packaging I have ever seen for an LG phone, including the box, which is rather plane and missing stickers with fcc model and imei numbers.  Also, the shipper did not answer my question about the phone until the day it arrived.  The shipper has not responded to my complaint about the condition of the phone or claim it is not new.  I had hoped he would remove the word NEW from the description.  On the plus side, the phone was shipped very quickly.  "	0
"My phone arrived dead & took a significant amount of time to charge just enough to turn it on. There was damage by the front camera & the rear camera wouldnt focus. There were several apps already open, including a voice memo of someone checking the mic quality. Also, Im not totally sure what model it was, but it wasn't even a 6S. Didnt check much else as Id already decided to send it back."	0
"My phone arrived within 24hrs and its in mint condition. Seemed like scam considering the unbelievable deal, but it had good reviews so I bought it. I could never regret my decision. Thank you to the seller. "	1
My phone broke on vacation.  I was so happy to see the same brand and style on sale on ebay for a remarkable price.  It was sent right away and I was able to get &quot;back on the grid&quot; in a very timely manner.  Though an old style - the quality of this phone is excellent and I find the style extremely convenient.	1
"My phone came as described and worked great at first. However, after 2 months of using the phone, the camera stopped working, the home button stopped working, the screen stopped being receptive to my touch, and the phone stopped sending correct notifications for apps. I have no idea what exactly happened with it, but it was a complete waste of money."	0
My phone came in good condition thanks !	1
My phone came with the screen loose and not fitting right on the phone ..  Terrible !	0
My phone do not work	0
My phone finally arrived but it was the local post office shenanigans and not the seller. So far no issues with the phone. 	1
My phone got water damage over the summer. Months later the logic board finally burned out. This item is exact to the one I removed. Works perfectly.	1
"My phone got water damaged so I went on eBay and I bought this phone as a substitute since I use my phone for work everyday. I paid within seconds from winning the auction on this phone, 24 hours passed and I got no notification that it was shipped, I contacted the seller and they said their listing said it would ship in two days (I went through the whole listing and didn't find anything saying that) then they said they were shipping it that night and that didn't happen either, on the third day I messaged the seller again wondering what's going on? They never responded and canceled my order shortly after. Now I still didn't get my money back and my time was nothing but a waste, I'm disappointed I had to give one start since I couldn't give zero stars . I hope everyone reads this before buying from this seller! "	0
My phone had damage to it and when asked to just give a little money back instead of returning the seller states they would not do it. The description said the phone was brand new never used. I think integrity goes a long way and the fair thing to do would have been a partial refund.	0
"My phone has never been delivered, despite several messages I received no feedback, tell me when I get my phone or you send me my money ???"	0
my phone hAs NOT KEPT A CHARGE for longer than a couple of hours at a time even on standby. this is my first time using ebay and i didn&apos;t realize that i could and should have contacted ebay. my loss	0
My phone I cant use my figure print is not working at all.... and my touchscreen  does not work at times..  not very happy	0
My phone is asking me for a password when I'm starting up my phone why is this 	0
My phone is prefect for me.	1
My phone is the best phone I have ever use I love that it is so easy for me to use and the battery is great I brought this for because the phone i had just up grade to was a touch screen phone i didnot like that phone so I lost my 50.00 rebate but that is ok because I ended up with the perfect phone. I like that I didnot have to spend a lot of money for this phone I just love it thank you so very much for making me happy.	1
"My phone it&apos;s perfect, really You can buy with confidence.  Easy of use, great touch screen, Camera is awesome, 8GB Memory for any apps, it&apos;s huge 4.0&quot; !"	1
"My phone never arrived and it took me 3 months to get a refund! I had to run around calling the post office setting up investigations and get them to type up statements. The seller was not helpful at all, stalled and I had to finally get eBay to step in and order the refund! Would not buy from them ever!"	0
My phone never came but the seller gave me my refund back.	0
My phone never came in and I was hoping to have it for a vacation but never got it!!	0
"My phone order arrived before the expected date and is in great working/looking condition! The sim card holder was missing but once I contacted the seller a new one quickly arrived. The customer service is GREAT,  I am a very satisfied first time customer. "	1
"My phone Samsung  fallacy mega 6.3 was a beauty and services excilent  , I would recumbent  any one to buy are do business with them , thank a gain ."	1
"My phone seems to work fine, but there are permanent streaks on the face of the phone that cause a glare. So it's hard to see the screen well outside. They don't clean off, it's under the surface or something. Obviously not a new phone like stated. But, my other one is totally done for so I have to keep this."	0
"My phone was dead on arrival. Lately eBay sellers have been minimizing the quality to save money at the expense of their customers' time. Having gone through a similar process on my last eBay phone purchase, I am fed up. Avoid this - this phone was someone else's problem and that's why it's on eBay now."	0
"My phone was in perfect condition. I received it within a couple of days, and when I asked questions about the product, the seller answered my questions promptly."	1
My phone was missing SIM card so I had to go through the hassle of contacting Straight Talk and now I have to wait even longer for them to ship me one. 	0
My phone was shipped quickly and the phone is great! Thank you!	1
My phone was supposed to be here May 7th. I have reached out to the seller and have not heard anything back. I just want the phone!	0
My phone was water damaged. It malfunctioned after the first three days. Wouldn't hold a charge. It was just a horrible experience.	0
"My phone will no longer charge,and I don&apos;t know why. I have tried everything under the sun to get it to work and it still doesn&apos;t work. I would like a full refund for my purchase"	0
My phone wont even connect from my house i would have to walk haft a mile to get to connect not happy had to buy a real phone from bell mobility  on plans not happy wasted 140 with activate it and it a paper waste 	0
My phone works great and was delivered on time. Smooth transaction	1
"My phone works great, so much better than I ever expected!"	1
"My previous Nokia 5310 worked great so I don&apos;t know why the one I received from the EBay seller works so poorly. It is supposed to be new but seems to already be programmed with security codes so I don&apos;t know if I received the item that was described. The phone breaks up constantly, I cannot send pics via text which was no problem with the previous Nokia 5310 I owned. I also cannot access the web and many of the words on this phone are misspelled."	0
"My previous phone broke, and I needed a replacement. Best phone I've ever had since galaxy S7."	1
"My previous phone of the same model died. I didn&apos;t want to learn a new phone. This phone is the perfect replacement. Seller stated condition exactly as it is. Good price for a used phone. This is a basic phone for basic pay-as-I-go calls. It also has the option for upgrades, if I choose to go with a plan that has more bells and whistles."	1
My previous phone was a Samsung S6. The Note 9 is so much better in every category it's mind boggling.  I also like the price I paid as well.	1
"My problem is not with the seller but the characteristic. Samsung piss me off with the  Note 8 with those apps from Galaxy APP; they need to understand we cannot have 2 markets place and play store with Google is enough. Samsung music (when I finish to play a video in youtube or website  is not syncing with my car, it just stop where the video was standing. Give me back the Music player!!!) and clock are badly bad. The phone is too long I prefer it larger as tablet, if I need to change my battery I will have to expand another money to do that, the home button in the corner should be on front of the phone. I have Samsung connect that is futile because I am already get Google Chromecast (HOME).  Overhaul, I switch from Note 2 (the best phone ever Samsung has been made) to Note 8 and I really regret the move. I hope in the future thing is getting better.     "	0
My promble is with the seller not mark the item I brought say shipped and it don't tale more than 24 hours to do so that pour lazy on the seller end if I had a item up for sell I would mark shipped not make people wait on it tha t show not a good seller 	0
My property manager uses this style phone and he is very pleased about its easy use.  It takes a lot of abuse and keeps on working.  I would recommend this model as a good phone in the contruction industry.	1
My purchase came in better than expected condition. I&apos;m using it to write and respond to this review. Good work.	1
"My purchase of a used T62u cell phone, was for my son (who loses, and/or destroys his cell phones a couple times a year).    I didn&apos;t want to spend a lot of money on the phone, that&apos;s why I chose ebay for my purchase.    I selected this phone instead of one of the other phones with all of the bells and whistles (camera, color screen, etc.) for two reasons:    1. The cost    2. Because it was one of the two GAIT phones Cingular ever had. GAIT phones are nolonger available, only digital phones now. GAIT phones have better reception (or more network options for coverage) than the new phones, they pick up Analog, TDMA, and new Digital signals from available towers. This allow reception in areas the digital phones typically don&apos;t have available.    I am happy with my purchase, it was just as described in the listing on ebay, as were the rest of my ebay purchases to date."	1
My reveiw Is based the seller poor comunacation the way he lied about the Item ..It&apos;s not refurbished and have a crack on the housing of the phone which separate the screen form he housing ...  Beward of this seller	0
My review is i never rcieved said item....so do not buy from this person ...EVER !! It has been over a  Month and a half and nothing not even a message or anything.no tracking number no buying	0
"My review of the phone is fine, it's the seller that I'm having a problem with!  Item not as advertised. Will not answer my messages. Vipoutlet sucks!!!! Please do not buy from there."	0
"My review of this phone.... well he camera only works when the phone is warm. The screen has marks on it that shouldnt be there.Somtimes the screen messes up and turns white when people call me. But other than that, the overall seeing of it was well for the intentional purpose of having a phone. :)"	0
My roommate and I have Sprint and we both had to go outside and sit on the roof of his truck to get reception. I bought this phone and now I can walk anywhere in the house w/o loosing signal!! (roommate envy&apos;s me now) :D	1
My Samsung Vibrant phn fell in the toilet last week and stopped working. I purchased this used phn and it looks new. It works great and I am happy i got my phone back. The price was great compared to buying a brand new phn at $400 from T-Mobile.	1
My screen has turned green. Which makes it very hard to see things. I've sent an email to the person I obtained the phone from.  I haven't heard back. There was no phone number that's why I emailed him  I hope you can help me  	0
"My second G4 plus. The first one came with Android Marshmallow. It was a great phone, outstanding GPS reception which is important to me. The only problem with that phone was the ""ghost touches"" issue, especially when the phone is cold. I bought this second phone which came with Android Nougat, and have not experienced any of the ""ghost touches"" symptoms. Same great GPS performance."	1
My second one - first one 3 years ago.  This is a great phone... love the keypad and features.	1
"My second one. Dropped first one multiple times. Left out in the rain, overnite. Never had any problems. Finally broke frt screen when I dropped it once too many times.   This music player phone is way better than the newer chocolate phones."	1
My second purchase from UnLockedCellPhoneKings - their phones work right out of the box. Others I&apos;ve tried have not. Go with the king!	1
"My service is Straight Talk.  I am really wanting to purchase this phone, my only question is will it work with my straight talk service?  I don&apos;t want to have too pay the money and get it and then it not work.. PLEASE LET ME KNOW!!! :)"	1
My SIM card doesn't work.  It said it was unlocked but it's sayin it's a T-Mobile phone	0
My sim will not work with the phone even though it's unlocked. I am asking for a refund please?	0
"My sim will not work, horrible camera quality, very low memory unless upgraded, and overall low quality. You absolutely get what you pay for. "	0
"My sister had a Motorola E815 that she&apos;d used for 2 years, before handing it down to me and getting a different model. I used her phone for 4 years before it finally died. I found one in beautiful Magenta on Ebay and was thrilled to get my &quot;new phone&quot;. It has great reception (I drove 1750 miles from Nebraska to Washington State and only had about 30 miles without reception, so that&apos;s Verizon and a good phone)and is a durable phone, as I&apos;m a flight attendant and constantly dropping it. It has a camera, bluetooth, games, media (if I wanted it), all that I want and need. I&apos;m not locked into any contract since I got it on Ebay and I hope to have it for years to come. I can&apos;t say enough about this phone! When I took it into Verizon to get it programmed all of the employees came over to see the Magenta phone, as they said they&apos;d never seen it in that color before. They were all saying that was the best phone that ever passed through their store."	1
My sister is in love with the phone. Thank you!!	1
My sister is really enjoying this phone.  She bought it with her birthday money.  These phone are not available at a Sprint store anymore.	1
"My sister loved the phone, I am very happy about the purchase. It came in a safe package, there were almost to none scratches, and the battery of the phone works well. "	1
My sister loved this phone!	1
"My sister uses a $300 Apple Phone and my other sister has a $150 Samsung Phone. Both of them have been through over four phones since 2017. The screens on all of their phones, including the ones at present, are cracked to hell. I bought this phone for $19.99 at the beginning of 2016, dropped from three stories, out of my pocket multiple times, it fell in a fountain, a toilet, and in a puddle, and it has thrived past 5 adolescent and toddler nieces and nephews. This is the phone I use now. It has never died despite being waterlogged, and it still has over 11 hours of battery life on a bad day with full use. About 22 on a good day.  'Nough Said."	1
"My sixteen year old son loves this phone. I bought it for him after he dropped the first one that i purchased for him. Great experience, very good phone. Great price for a Great phone."	1
My son (16 y.o.) was actually using my old flip but wanted it in red.  He loves everything about this phone.	1
My son accidently broke his phone and we   needed a replacement . Also it was a good   price  as well as it was new and in good   condition .	1
"MY SON AND I BOTH DETEST THIS PHONE IT IS HAS HORRIBLE RECEPTION AND IS GLITCHY. WE ARE STUCK WITH THEM. WE HAVE ONLY HAD THEM ABOUT 2 MONTHS AND FYI VERIZON ONLY OFFERS A 20 DOLLAR TRADE IN VALUE, THAT TELLS YOU A STORY RIGHT THERE. WORST PHONE WE HAVE EVER HAD!"	0
My son broken it in one day.	0
My son did not want the plus model because he says it is too big for his 12 year old hands. He loves it! 	1
"My son is at the age where he now needs a cell phone. Of course, he would also need to text! I personally had never texted, so I thought I should buy a phone with a keypad and learn to text before he gets his own phone. When I saw the picture of the phone I loved the great big keypad! I read the details about the phone and it made some sence to me. The SMS text-messaging is what I really was interested in. I figured that once I got the phone I would learn about the &quot;data service&quot; thing and Java and Bluetooth later. Blackberry&apos;s require a &quot;data service plan&quot; this means you have to pay a monthly fee to your service provider for internet or email, even if you don&apos;t want it! This phone also has a &quot;turn wheel&quot; on the side of the phone to scroll through the icons on the phone. It is horrid! To me, this phone is very out dated and almost dinosaur-ish&quot;! It is also HUGE!! like wide and heavy. My suggetion is you go to a local cell phone store and handle the phones, ask questions, try out the features. Then once you have found the one for you, come home, turn on you PC and and find a great deal on ebay."	0
"My son is happy with this purchase.  Not the newest model, but it still had the features and memory that he wanted."	1
My son is very happy with his new phone.  He&apos;d had several others by a different manufacturer and all had the same issues within a very short period of time after receiving them.  I&apos;ve carried Motorola equipment for years and swear by their product.  We looked for hours and finally settled on this one.  The price was great and he is very please with the quality of service this product is giving him.  Yeah Ebay!	1
"My son lost his iPhone and was really distraught. We were going on vacation for a little over a week and he would have been lost without his music. This seller communicated with me immediately and indicated if I bought immediately, he would ship out the same day and I would receive before we left on vacation. Not only did he do what he said, but the phone arrived a day early. THANK YOU SO much for making my son&apos;s vacation - he was really bummed out!"	1
My son loved the phone. Very good condition and fast delivery.	1
My son loves his new phone. He did receive the wrong color but he ended liking that color also . Recd it sooner than expected A++++	1
My son loves iPhone and this was an excellent buy for him without paying the high price. He is completely satisfied.	1
My son loves it. He can download plenty of apps. Easy to navigate. A mp3 player so he can listen to music with headphones. Good for a 14 year old if you don&apos;t want to spend bundles on an iphone for them to tear up.	1
My son loves the phone. Has had no problems and loves all the features. He says it&apos;s like having a computer in your pocket!	1
My son loves this product	1
my son needed a new phone. i bought this one because it looked like something my son would like. i gave it to him the other day and he said it works great. this is why i decided to buy the item.  : )	1
