review	TAGGING
I am an I phone 5 my exterior condition is better than described. I do everything that is expected of me. I work great and my price was perfect.	1
"I am an LG fan anyway, but I was not so thrilled with my LG Leon.  I compared this phone with the Leon and it is a definite step up.  When I read the reviews on this phone, they said that it wasn't the highest end phone you could get but was worth the price.  I find that it's definitely worth the price - it is better in speed and has double the memory that my old phone had.  It also has an auto-focus camera, which to me is very important because I read QR codes frequently.  Before this phone I was not able to find an auto-focus on a phone without paying a big price.  This phone is just a tad bigger than I'm used to, but definitely not worth complaining about.   Absolutely pleased with this phone!"	1
"I am an old person. I bought this for my 12 year old granddaughter for her birthday. When we got it, it was LOCKED!!! And they did not say it was locked. This is a scam, they jus want your money. I tried to go to different stores to unlock this phone and they told me that they couldnt do anything about it. THIS IS A SCAM!!!! DO NOT BUY THIS PHONE!!!!!"	0
"I am an oldster and do not text so I cannot comment on that aspect of using this phone, however, I can say that I have praised this phone several times to my Wife and relatives on how easy it is for me to use.  We are not heavy users of cell phones and only use them when needed but in the past I have had lots of trouble with other phones in picking up when someone calls or simply getting them to register my finger. Unlike the other person that left a review, I have not had to use a stylus with this phone.    This phone is larger than my past phones and that also is an advantage to us older folks who do not have the best vision.  I see now the price is $30 less than what I paid. Not sure if this is a limited time sale or not but I would urge anyone, especially those who are older like me to take advantage of this sale, this is an incredible price and getting a years worth of service and minutes to boot is an incredible bargain!  And No, I am not an employee of Tracfone and No I have not been paid to leave this review."	1
i am angry because it was not working and told it was also it has a cracked screen and scratched all over	0
"I am appreciative of the prompt delivery of the item, the item met my expectations and I can easily recommend the seller to friends. The seller should always give good products to sell."	1
I am cash ready  to buy a brand new  Samsung  exclaim m550  2.0qwerty camera  phone. The used $70.00  one I just  ordered  this  month  off  internet fell a part  and  there  is no phone  #  to  contact the  seller  of the  used  phone.  PLEASE  help  me.  I  spent  $100.00  for  everything connected  to used  phone  now  I am   back  at  square  one  again.  Ready  to  pay  full price  for a  brand  new  Thank  YOU.	0
"I am compleately satisfied from the phone till now.No problems at all!!!Price,quality and service were just perfect!"	1
"I am completely satisfied with the purchase.Really great phone,can be completely customized.Only flaw is that battery is not taking to long but that is OK if you consider the options and the ability to turn the functions that you don&apos;t use.That can prolong the battery life for quite time.  Great phone--my advice is to but it if you can. (first check availability of some applications and network coverage)                                      Buyer from Bosnia :D"	1
I am completely satisfied. The iphone 5s i purchased looks like new! I can&apos;t tell that it was ever used. The plastic was still on the face as if first purchased..no dings or scratches anywhere! Is cleaned out of previous data and the shippment was done with special care.	1
I am confortable with it...	1
"I am contemplating ever buying from ebay again. The phone worked fine for about a week and after that it stopped working. The seller described the item as new. I sent the phone back to seller, which he claims never got it. when evidently the tracking number said it was delivered to the address that the seller provided. Ebay ruled against me when i opened up a dispute. It might seem petty cash for ebay, but I work hard for my money."	0
I am currently using the motorola EX431G tracfone with triple minutes.  I ordered another exact phone for my husband to use.  Great product.  Hard to find with triple minutes!!!	1
I am delighted with my IPhone 5. It is  in excellent condition and everything the ad said it would be. And they were also kind enough to even include a charge and a case. Happy me!	1
I am disapointed object witj know battrey in side i wpuld like to be refound .pls 	0
"I am disappiont how ebay manage the refund. 20% of restore fee? You guys could make it more resonable. I purchased two exactly same cell phones in same month and only different is that one is used and other is used.    The used one said it is in &quot;good&quot; condition. However,I almost laught When I got phone. It is a crap which you could find it in any trash can. I was very polite to contact the seller and the process of transcation was very smoother going until I need to get refund after giving review. I said what? I want to give negative review, but my friends said if I did, I would never get my refund. So I left good review against my heart. I was not happy to do this. Then When I got refund. I was mad about that guy!!! I had never been told this crap will charge me 20% restore! In this trascation, The used cell phone seller still earn almost $3-4(the seller is fee shipping, but he charged me almost 7-8 bucks for restore fee) and positive review. I am the only loser in this game, I lose recharge fee ($7-8)plus shipping fee(I need ship the crap back to seller. it cost $3-4)       Now, the new phone seller is very nice to me too. However, the question is that I can not get my refund. I admited that I did not read the description very clear, but he did not say this phone only work for CDMA network.... When I asked refund, he said I can not cause I open manual. I am tired discuss seller. I will not discuss this any more.     I am one of oldest custome of Ebay (I had several account). Ebay always gave me great price and service. However, I am doubt my choice now. No matter how much your guys want to protect custome, it always has some bad seller here."	0
"I am disappointed that the item turned out to be a FAKE. Also e-Bay collected the money even prior to delivery. Even when the device has been received and acknowledged such by the Seller, I still have not received my refund. e-Bay policy of Refund - Buyer Protection needs to be revisited. I can understand a three day period needed to effect the refund, and I do not know if I will continue browsing thru e-bay for any items."	0
"I am disappointed that the item turned out to be a FAKE. Also e-Bay collected the money even prior to delivery. Even when the device has been received and acknowledged such by the Seller, I still have not received my refund. e-Bay policy of Refund - Buyer Protection needs to be revisited. I can understand a three day period needed to effect the refund, and I do not know if I will continue browsing thru e-bay for any items."	0
"I am disappointed that the item turned out to be a FAKE. Also e-Bay collected the money even prior to delivery. Even when the device has been received and acknowledged such by the Seller, I still have not received my refund. e-Bay policy of Refund - Buyer Protection needs to be revisited. I can understand a three day period needed to effect the refund, and I do not know if I will continue browsing thru e-bay for any items."	0
"I am disappointed that the item turned out to be a FAKE. Also e-Bay collected the money even prior to delivery. Even when the device has been received and acknowledged such by the Seller, I still have not received my refund. e-Bay policy of Refund - Buyer Protection needs to be revisited. I can understand a three day period needed to effect the refund, and I do not know if I will continue browsing thru e-bay for any items."	0
"I am disappointed that the item turned out to be a FAKE. Also e-Bay collected the money even prior to delivery. Even when the device has been received and acknowledged such by the Seller, I still have not received my refund. e-Bay policy of Refund - Buyer Protection needs to be revisited. I can understand a three day period needed to effect the refund, and I do not know if I will continue browsing thru e-bay for any items."	0
I am disappointed with the phone. I got it for my mom because it has voice dialing but it doesn&apos;t seem to recognize her voice commands. I bought it specifically for this option because she has memory problems and has trouble remembering the steps to pull up address book.	0
I am disopointed after moved from iPhone to the android. 	0
"I am ebay challenged.When I got the phone I bought the camera didn&apos;t work and it was a month sending it back and getting the replacement. I now have the phone and it is great.    When I got a bracelet it got lost and the seller has needed to file for insurance thru Pay Pal. I am still waiting for my refund.     I am kind of scared to try it again, I&apos;m sure you can understand.  Thank You."	0
"I am enjoying my HTC Pure phone.  I had a foreign exchange student who had one and liked it, so I got one for myself.  Everything I expected.  The seller was most cooperative in answering my questions before the purchase."	1
"I am enjoying my phone, the appearance,accessories and features. The delivery time was appropriate and the price was great. I decided to look for and purchase this phone on ebay due to my phone had broken and I did not want to pay full price for a phone from my provider."	1
"I am exceptionally pleased with this Cellphone and especially with the price. This is my third attempt at purchasing the Verizon LG V10 VS990. The first two, both at greater than $20 higher in price, had to be returned because of operational defects. This LG V10 was in better condition cosmetically than described, and is 100% fully functional.   5 Stars and 2 Thumbs Up to the Seller!"	1
"I am extremely disappointed in my purchase of this phone. The seller clearly stated that the ESN number may be bad, but completly failed to mention that the phone did NOT work at all!"	0
"I am extremely disappointed in this phone. I &quot;upgraded&quot; to the a777 from the a707, which is an excellent phone, I have owned 2 of them. Unfortunately the a777 doesn&apos;t meet the high quality I&apos;ve come to expect from Samsung phones.     First, battery life is terrible. If you do any texting at all, or routinely use the speakerphone on calls, which I do because I&apos;m hard of hearing, the battery life is extremely short.   Second, the keyboard is somewhat slick and the keys are spaced very close together so it&apos;s hard to text just by feeling the position of the keys, you have to actually look at the keys when you&apos;re texting. The phone is small and not ergonomically shaped at all so texting cramps the hand.   Third, the slider mechanism of the keyboard becomes loose rather quickly.    It is nice that the phone has XM radio capability and nice music features but this really doesn&apos;t matter due to the short life of the battery. I&apos;d love to be able to listen to music on it at work but the battery dies too fast.     Overall a great disappointment from Samsung. Think carefully before you fork out extortion money to AT&amp;T for this phone."	0
"i AM EXTREMELY DISAPPOINTED WITH THIS PURCHASE, I HAVE ALWAYS BEEN PLEASED WITH PURCHASES FROM EBAY BUT THIS ONE HAS CHANGED MY MIND. i PURCHASED A PHONE FROM THIS SELLER ON FEBRUARY 12, 2017. ONE DAY LAST WEEK MY PHONE FROZE. I WAS ABLE TO RESTART IT AND WHEN I DID IT NEVER CAME BACK ON!!!!!! I HAVE BEEN EXTREMELY CAREFUL WITH THIS PHONE. I HAVEN'T DROPPED IT OR HAD IT NEAR ANY WATER AT ALL! I TRIED CALLING THE PHONE NUMBER PROVIDED BUT HAVE CONTINUOUSLY GOTTEN THE VOICEMAIL. I SENT AN EMAIL AND FINALLY GOT A GENERIC ANSWER. I AM EXTREMELY UPSET AND WILL NEVER PURCHASE FROM THIS SELLER. i WILL MAKE IT MY POINT TO LET EVERYONE i KNOW NOT TO AS WELL. "	0
I am fairly new to smartphones. I have found this device to be brilliant. Obviously we always want the newest model but this phablet is amazing. The memory is so big. I have 100s of apps and still have yet to reach my limit. Not to mention there's back up of needed with apps u cab take advantage of. If your a Android kinda person.. this device is for you. It's not to small nor to big. The camera MP is also amazing. Your photos come out super crisp and clear. Great buy. Now I'm looking into the next model because this device is a 10!!	1
"I am fan from windows phone but the Samsung S4 is amazing, i like the features, the size, gaming graphics, very beautiful display. The camera is excellent, great value for the phone. A great christmas gift."	1
"I am fed up with Virgin Mobile phone compatibility with their plans.  For example, this Kyocera Contact is ONLY compatible with Virgin Mobile PayLo plans.  I switched to a Virgin Mobile Unlimited Talk/Text plan because it was a much better deal.  Who would sign up for a PayLo program now?  It's the same price as the unlimited plan!!  Why pay more??   Virgin Mobile is ripping people off by forcing them into higher priced plans because the new phone they bought is not ""compatible"" with their current plan!  Sounds like a marketing scam to me!!"	0
i am from mexico and I am interested in the article but would like the price with shipping saver wing city of Xalapa in Veracruz state which would be the item price with shipping and if you can use with the telephone company in Mexico await your response and thanks for I&amp;amp;amp;amp;apos;m really interested her goodbye antenci�n	1
i am from mexico and I am interested in the article but would like the price with shipping saver wing city of Xalapa in Veracruz state which would be the item price with shipping and if you can use with the telephone company in Mexico await your response and thanks for I&amp;amp;amp;amp;apos;m really interested her goodbye antenci�n	1
I am getting another one for backup wife likes the gravity txt phone	1
I am giving this seller 2 stars.        **1) The phone I received is faulty.  I am receiving an &apos;Invalid battery&apos; error.  When I looked inside I noticed that it was a poor knock-off battery. It does not charge or work at all now.        **2) The phone was advertised as NEW but it is used and/or refurbished. This is not worth the $50 I paid for a used phone.        **Their ad is wrong and PEOPLE should know their sales techniques.       **Please make it right and I will change my rating...	0
I am glad that I bought the phone.  I am sending it to my daughter and was surprised how nice it was and it had no scratched and worked great.	1
"I am going from my Droid Maxx to the Droid Moto, I don't have it all figured out yet but the seller was excellent"	1
I am going to ask the seller to Refund my money.  It was clearly advertised to work with Telus Bell and other Canadian carriers. But does not recognize any of the networks in Canada.   I brought this phone both Telus service dealer and an independent company in town and they both have given up and tell me it won't register on any Network here in Canada. I may contact my Visa as well.   Very Disappointed. 	0
"I am going to link the review of this phone to Ebay that allows fake, refurbished phones from China to be sold on it&apos;s website and to seller bluecn0755 who sells this phone. DO NOT BUY THIS PHONE FROM THIS SELLER. The phone did not work, and seller refused to refund the return shipping costs, until I changed negative feedback to positive. SHAME ON YOU bluecn0755, and SHAME ON YOU Ebay for not protecting your customers from FRAUD."	0
"I am going to say Yes on the small form factor, because I guess I don't know what it means, and i don't want to give any negative feedback on this phone seems it is just Awesome I know it's an older new phone but it is as good or better than any new tech.  I love it shoots video in 4K and the camera is just nuts after my Droid Maxx HD this LG V20 is by far the best phone I've had. the seller of this item was super fast and kind and got back to me very quickly on anything I asked them.   Thanks for the great phone and the super fast shipping."	1
I am guardian of a gentleman that needs to be able to contact me when he is out and about but I didn&apos;t want him to have a regular cell phone where someone could take advantage of his minutes and this phone has worked well.	1
i am happy that i was able to finally find a red sony ericson at a good price. i just received the phone and i already love playing with it....thanks so much	1
I am happy with my purchase.  I have no complaints whatsoever.	1
"I am happy with the item, thank you for your business. good product, price, camera and software "	1
"I am having a great time with this phone. So much better than iPhone 5S. Got from eBay seller and it was mint. But not advertised as new. No dings and an ""after market"" charger though I have headphones and it was a super sweet price. I'm coming back to EBay for my phones!"	1
I am having a hard time to charge this phone.It says that this phone comes with a Sim card but i didn&apos;t get one with the phone.The manual is in not in English which makes it quite difficult.Contacting the seller is  big hassel because they take a long time to reply back.	0
I am having a hard time with tih guy of cell phone for ever. I broughta phone and it wasn&apos;t what I was expecting I shipped it back but the don&apos;t want to send me my money back or to exchange for another phone.Please what can I do?	0
I am having a lot of trouble with this seller. I would never recomend this seller nor his product to any of my friends.He is giving me a hard time to have a simple phone shipped to me.	0
I am having a terrible time doing a update to latest OS it came with the oldest OS possible and the bootloader fails to update I spend many hours on it too Google sure doesnt know how to make a OS or a phone	0
"I am having problems with this cell phone, due microphone problems and connectivity interference. I will contact to seller in order to solve this problems."	0
"i am Htc user for a long time, you get a nice phone for a decent money, this one is wonderful, many fixtures for less money, highly recommended phone, i love the sealed boxes, you buy with confidence, A9 is fast, light, nice looking, low price, many nice fixtures and long lasting battery."	1
I am impressed by Microsoft	1
I am impressed with how well it was protected in shipping. I appreciate the fact they took the time in how they shipped it. The phone looks brand new and works great. 	1
"I am impressed. I wanted a phone with a great camera and this phone does not disappoint. Full auto or full manual, normal or wide angle, panoramas and 4K video. WiFi is quick to find and use as well as the Bluetooth. Very easy to use and setup. Great call sound! I was very surprised when I got my first call. It was like they were standing right beside me, actually better then beside me. "	1
I am in love with my new phone! Thank you! Definitely an upgrade from my S6! 	1
I am in love with this phone it is exactly what I wanted at a very reasonable price. I decided to purchase this one from this seller because she was selling it for a very great price.	1
"I am in the cell phone business and have been for a long time, this phone was one of Motorola&apos;s best. I really think that in the Razr Magenta Pink, it looks better than the Razr and you can get it at half the price. Search for it under &quot;T731 Magenta&quot; or &quot;T730 Magenta&quot; there should be a few for sale and see if you agree.     This phone replaced the Motorola T720c and improved some of the issues with that phone. It&apos;s menu navigation doesn&apos;t lag and it has better battery life. You should get one with a new battery, this phone has a large color screen and can drain old batteries.     It has Large Lit keys which makes it easy to operate for people with big fingers, and to see them at night. The whole key pad lights up, not just the numbers and letters.     The Screen is very large and it is easy to see the number you dialed displayed on the screen.     Motorola is known for great reception and this phone has excellent reception.     The only down side is there is no camera built in, otherwise, I really like the style of this phone, especially in Magenta.     Thanks for reading and if you found this guide helpful, please click &quot;Yes&quot; below.     JustCellular on eBay"	1
"I am just beyond upset and disappointed with Ebay here, HUGE false advertising and lack of background/credibility checking with their sellers.  I am just in disbelief as to how this seller can have an account history that only dates to TODAY (July 5th, 2017) and yet someone still have prior reviews from months back?? Primarily, every SINGLE time I attempt to order this product it comes up with ""Error 70297 The seller cannot accept payments right now."" Sorry but that to me is super sketchy, plus I have sent 2 messages during the past 12-hour timespan without ANY response. Fantastic.  "	0
I am just learning to use this phone but it is amazing. Once I learn to use it I am sure I will be very happy.  	1
"I am just surprised to see one of box labeled was teared and when I open and added battery, it was not charging on.I want  a replacement or Money back"	0
I am looking one more later with good memory & another color	0
I am looking to buy another 1 of these phones to replace mine that roommate dropped in the pool. I have yet to find a flip phone that has VOICE READOUT FEATURE. When a call comes in IT VERBALLY TELLS ME WHO IT IS (if in my phone book) or VERBALLY TELLS ME THE NUMBER CALLING. I don&apos;t have tpo stop what I&apos;m doing to SEE who calling. Thereb are not enough ring tones to assign all in my phone book. Just listen to who is calling. I&apos;m am soooo hard on phones my friends say I need a GI Joe combat zone field pack. It has lasted me 2+ years. Thats a tough phone. If your busy busy busy GET THIS PHONE. Mary Peterson Orangevale CA	1
"I am loving it...the seller is top notch.  The phone is worth every penny I spent on it.....works well, features are cool, bettery so far is great"	1
I am loving my new Blackberry!	1
I am loving this phone. 	1
"I am loving this product.  It is super fast and reliable.  The most important thing is it is performing up to my expectations inspite of its appearance, i.e., cracked screen."	1
I am lucky I can get my money back	0
I am mad because i brought to of this items and they havent arrived yet and they should have been here by now its about to be a new month and they still arent here so im just a little upset maybe it was a fake offer i would have loved it if i would have recieved two of them.	0
I am more than pleased with my purchase. Item was perfectly described and blew me away when I received it! Perfect condition! Excellent performance! Would definitely do business again!	1
"I am new to the Android Development SDK, but I can now create and deploy apps straight from my phone. :)"	1
"I am new to the Android Development SDK, but I can now create and deploy apps straight from my phone. :)"	1
"I am new to the Android Development SDK, but I can now create and deploy apps straight from my phone. :)"	1
"I am new to the touchscreen technology, but I fell in love with the Nokia Nuron at a T-Mobile store. The touch screen was easy to use, easy to navigate and was pressure sensitive to any touch, allowing the user to use fingers, fingernails or a little pen.    I bought the phone brand new, and it is slick. (Literally) It slid from my fingers easily, but the rubber casing T-Mobile sells easily solved that. It&apos;s just another $20.     After a month of owning it, the touch screen is not as receptive as it was. I changed protective screen covers and shut it off nightly so it had time to &quot;reset.&quot; At times, the touch screen will not work at all, and I am left to wonder if it&apos;s going to start working again.     I cannot imagime what the phone is going to be like after another month. $150 is too much to spend on a phone that is tempermental after 3 weeks. The phone is adult owned, and is not dropped or taken to the waterpark or other things young phone-owners do.    In conclusion, buy the protective rubber cover and treat this phone like it&apos;s gold. It will work for you when it feels like it.  :)"	0
"I am not a real cell phone user, but decided to upgrade my old Nokia phone with a newer one. What got my attention with the 5230 was:    1. Price...new for $100 (free shipping) from Costco online.  2. Free maps from Nokia that reside on device...so network time needed.  3. Pay as you go (with Tmobile or AT&amp;T (if unlocked).  4. Nokia voice quality.    I have to say, this is a nice unit. No...it is not an iPhone or an Android, but two things I really like that work great are the phone (voice) and the internal GPS. Not only is reception as good as a dedicated Garmin GPS (with High Sensitivity technology), but with a simple (free) application (GPSEd)...you can create tracks and record Waypoints. If you are into mapping, you will know why this is nice. In fact, I can turn the phone on, turn the GPS receiver on (via GPSEd), start a track and put the phone in my coat pocket (in any orientation). It never looses track and records as well as GPS can.     The phone OS is a little funky, but who cares (I don&apos;t). I get a great phone, drivable GPS maps (via OVI maps), and the ability to record tracks and waypoints (via GPSEd)."	1
I am not able to answer questions as I have not been able to use the phone. It does not recognize that the Sim card is installed. Not satisfied..	0
"I am not completely dumb when it comes to getting technology to work for me.  However, I could not get this phone on the network I needed.  I was able to transfer every bit of detail, contacts, and even with help from technology experts, it was a ""no network connection"" for me.  Waste of money for me."	0
i am not deciding to buy that.while i am sign in some one else do that. really i dont know how that transection was made.i am v v v sorry for that. please cancel the transection	1
I am not happy with it I could not activate it because it is locked up	0
"I am not happy with the seller, he gave me a shipping date, he did not comply and on August 14 he told me: Hey, Sorry for the inconvenience the phones just arrived yesterday due to back order.your phones will be shipped out tommorow., And this is not scam and you will not be disappointed. Have a good night dear! On August 15, I did not send the product, I wrote it and I have not had an answer from the seller. And he has not refunded the purchase money"	0
"I am not happy, short battery life, bad quality..., very poor language pack. I think, there are better phones...   I would not recommend this product to a friend and others"	0
I am not paying for this item because in the picture the screen is cracked and in the description he failed to mention it....	0
I AM NOT PLEASED WITH MY PHONE IT IS NOT WORKING PROPERLY.IT KEEPS FREEZING I AM NOT GETTING A GOOD SERVICE FROM IT	0
I am not satisfied with the product it is defective and even though I emailed the seller they aren't willing to resolve the issue. 	0
I am not satisfied. promise high-quality item but sends the poor quality. I received a defective item. but they all want positive feedback response.	0
I am not satisfied. promise high-quality item but sends the poor quality. I received a defective item. but they all want positive feedback response.	0
I am not satisfied. promise high-quality item but sends the poor quality. I received a defective item. but they all want positive feedback response.	0
"I am not sure about battery life because I am using it more now to get up to speed with it. And my so now my battery needs charging more than once a day. Even with that it seems to last longer than my iPhone, that is 3-4 years old. Only time will tell."	1
"I am not sure what you mean by ""Does it have a small form factor""?  This phone from Tekreplay wouldn't hold a charge and would not charge up above 10%.   I sent everything back to them with a note explaining the problem, and asked for an exchange. (It cost $4.00 to return it).  They acknowledged receipt of it but informed me the didn't have another to exchange.    They did credit my paypal a/c with the amount I paid them.   It cost me the return postage, and I ended up with nothing.  Was not a satisfactory transaction"	0
"I am not writing a review on the product but ebay themselves. They suck!!! Horrible customer service, liars. They say they will help you if you have a situation with a seller but they don't !!! Not happy with ebay at all!!! "	0
I am older and don&apos;t care for extra wolfs and whistles or high tech.  I was just looking for a basic phone that is easy to use.  This is the one.  I like the size too as it fits easily in my pocket or purse.	1
I am on my second Note 7 now. Turning it in this week :( This is a rip off !!!!!!!!	0
I am on my second Note 7. I will be returning it this week :(	0
"I am on my third one and it is broken also.  Service is great and push to talk is awesome.  But Lg need to go back to the drawing board on thier durability factor!!!  Also, if you carry in purse or pocket, the side buttons turn features on and off without you knowing it."	0
"I am only giving it a 2 out of 5 cause mine just broke...I had it for exactly one year when the charge port went out (and I guess this is common)...really sad, loved the phone when it worked and now I cannot replace it cause it is discontinued..."	0
"I am only giving it a 2 out of 5 cause mine just broke...I had it for exactly one year when the charge port went out (and I guess this is common)...really sad, loved the phone when it worked and now I cannot replace it cause it is discontinued..."	0
I am pleased with my phone. Nice doing business with you all. I would recommend this website to my friends.	1
"I am pleased with the On5 as a basic phone. I only wish it had 16 GB of memory instead of 8GB. I knew what it was before my purchase, so no disappointments there.  This unlocked T-Mobile phone was well worth the price. "	1
I am pleased with this item and as described it is true. 	1
"I am really disappointed with this purchase, both with seller and with EBay. The product was advertised as Brand New in the box iphone. I received the phone one week after buying it and it was NOT original. You could tell just for the feel and look. Very poor imitation. I complain with ebay and ebay rejected my complain arguing that I have never shipped back the item. But they never told me what should I do!!! Really poor customer service. With this decission ebay is supporting and encouraging this sellers to keep selling fake products. TERRIBLE!!! Don&apos;t buy from this seller and don&apos;t believe the &quot;ebay buyer protection&quot; advertised buy their CEO on the starting page."	0
I am really enjoying my mega2..	1
I am really enjoying this phone&apos;s functions. It has out done the iPhone in large margins. My Mom would like to own one as well. It does not disappoint.	1
I am really enjoying this phone. 	1
I am really glad i got this phone. The only weird thing was that there was pictures still on the phone...but other than that it was great quality.	1
"I am really happy with my phone. XT316 is a bar phone and another  point is that 5 line QWERTY keyboard.  Motorola XT316 also comes with super quality battery life, allowing users to talk, browse the Web, text, play games and videos all day long. And the price isn&apos;t expensive to such a wonderful smartphone! :)"	1
"I am really happy with this phone, I buy three for reserve too is cheap, good phone and easy to use no complain."	1
"I am really happy with this phone, The only thing is that the pictures aren&apos;t really good. The design is nice. It&apos;s a good size, not too big, not to little. This is easy to learn how to use it."	1
"I am really impressed with the phone. Moreover, the items that came with i was not expecting screen protector and a case. It worth the 70 bucks"	1
I am really impressed with this phone.  It was advertised as in excellent condition and it is. Nice to have a really good phone at a really decent price.	1
I am really sorry i pressed wrong numbers $690 please don't consider it as a bid. Thank you. 	0
I am replacing this exact phone that had seen better days. Very positive experience with this model.  Easy to use with all the features for my needs. Love the color and it&apos;s so lightweight.  Inside keyboard makes for easy texting.	1
"I am rescinding my original review. This phone teases you with its 64 bit octacore processor, 16mp camera, and 3gb of RAM, but it's terrible. It randomly loses application data (apps occasionally start as if they'd just been installed). If you want notifications or accessibility services enabled for an app, you have to lock it so the phone doesn't close it. You have to explicitly allow apps (such as add-ons to other apps and apps that run in the background like Tasker (as examples, Tasker won't perform tasks and Greenify's paid features won't work without this)) to start automatically or they won't work. There's no Google calendar support. No way to directly access Google Settings out of the box. The power button is on the side near the middle--the perfect place for you to accidentally shut off your phone by holding the button for 10+ second. The camera sucks if the subject isn't less than two feet away. The screen randomly shuts off. It's dual SIM, but if you want to use two SIM cards, you can't use an sdcard--it's either two SIM cards or one SIM card and one sdcard. It doesn't have NFC. Netflix works fine, but you can't install it from the Play Store (though that may be a Netflix issue)."	0
I am reviewing the seller instead of the Pixel 2.  I was unable to use the phone with Sprint so CDMA it wasn't.  And the seller choose NOT to communicate so eBay WAS wonderful!	0
I am satisfied with the goods	1
i am satisfied with the purchase i made!!!!!! This phone is a gift to my younger sister and i am happy i found this phone in a affordable price!!	1
"I am satisfied with the seller, and that it quickly sent and accurately described the goods as goods and, just like in the description !!!"	1
I am sending it back only had it on a week and the screen went black.	0
I am severly disappointed in the Dell Aero phone.  It boasted a 5 MP camera but takes pictures worse than any camera I have ever seen.  Crappy crappy photos.  Don&apos;t even try to use wi-fi on it.. can&apos;t get any good android apps either.  seems like this phone was made in the 80&apos;s it&apos;s so bad.  Please don&apos;t buy it.  I wish I hadn&apos;t.  Saving up for a real phone!	0
I am so disappointed I bought the phone weeks ago but have not received it.......................	0
I am so furious. I paid quickly and the seller never sent the product. I have asked for refunds and no action is taken. This is a horrible buying experience and I want eBay to step in to get my money back. 	0
"I am so glad that I went on ebay to buy my new phone.  I checked out a lot of places for the same phone and found it to be the cheapest on ebay.  I was very happy with how fast I received it and how well it was packaged. I love my new phone!  Thank you very much, Maryjane"	1
"I am so happy about me phone. The shipping wait was a week,  but I got my phone on the 2nd day.  Customer service is high. Quick responds. The phone so far is good.  Thin,  right size.  This company really works hard.  Good luck for them! "	1
I am so happy there are loyal honest businessmen out there. I was recently ripped off by another ebay person. And just when i lost all hope in doing business on ebay this company came through. They are so great as to going above and beyond your expectaions. Thank you again for THE GREAT SERVICE. it was such a pleasure doing business with you and i cant wait to do business again. Thank you	1
i am so happy with it it works great sell is so nice she writes back quick and let you know everything about the item	1
I am so happy with the phone. The seller sent it out and it arrived earlier than expected. I am extremely happy overall 	1
"I AM SO HAPPY WITH THIS PHONE. WHO NEEDS A PLAN WHEN THERE IS A HIGH PHONE WITH NO CONTRACT SUCH AS THIS ONE.  THE Motorola Triumph SIMPLY THE BEST. SUPER FAST SPRINT NETWORK,GREAT PICTURES,TEXTING,EMAILING,VIDEO,GPS AND YES ALL UNLIMTED FOR 58.00 A MONTH. NO HIDDEN FEES OR EXTRA FEES AT THE END OF EVERY YEAR."	1
"I am so pleased with my purchase. It came super fast, 2 days. I had purchased the same phone refurbished from another seller and was really disappointed with the condition so I sent it back. Ordered from this shop instead the phone looks PERFECT. Not a ding or a scratch anywhere, very nicely packed. Competitive pricing too. Very happy with this purchase. "	1
"I am so pleased with this purchase! It was better than described, I couldn't find any cosmetic flaws on it at all. It works fine, and I am really enjoying it. It even came with a brand new dual port charger!Thank you for a fine product at a fantastic price!  I look forward to doing business with this seller again and I will definitely give the highest recommendation to anyone I know. "	1
"I am so tired of buying things online and having them stolen from my mail box or just never sent, this is the fifth or sixth time I've tried to by eomete and it never comes to my house. The last two were never shippd, this phone I still havent gotten my money back, two packages in the past were stolen from my mail box where the package is slit at the bottom and the product is gone forever. :( So I'm probably not buying things online anymore."	0
I am so unhappy Ive tried to reach out nobody seem to help me make phone is defective keep saying no Sim will not activate Ive purchased a new Sim card	0
I am so unhappy with this phone. I read about how great it was & how good the battery life was. The battery life is very poor. The receiving is not good. I was better off using my old phone. I thought Motorola would be top notch. The Sheriffs Department where I worked before retirement used Motorola radios & they were very good. I am so sorry that I bought this phone.  Frank Bailey	0
I am so very pleased with my purchase. This phone is excellent.  Fast..long battery....the camera is awesome...great purchase. Im very pleased.	1
"I am Soo sorry I did not know that I would be in the lead, is they any way you can cancel me out of this auction? Thanks."	1
"I am soooo happy with this phone, is just what I been looking for long time, I will refer this product to all my friends"	1
I am sorry to say the purchase was charged to my pay pal account shortly after my order and I have Not received the phone.  You may want to remove this account from ebay.  I have contacted them several times with excuses after excuse as to when I will receive my purchase.  I guess it is coming from China. When I purchased it the delivery was 4 to 5 working days that was 8-4-10.  It is now 9-8 and still NO phone.  Last I heard they said 30 to 45 days from purchase.  I am at my wits end.    Your thoughts?    Disgruntled client    Eva	0
"I am sorry, i didn&apos;t know that this phone work with my company, sorry for wasting you time, thank you for understand"	1
"I am still figuring out how to use this phone. However, I really like it. It has massive storage (for me) and long battery life. It fits perfectly in my hand and has stunning color."	1
I am still learning it. But it is a great smart phone to start with. 	1
I am still trying to get this phone connected.	0
I am still waiting for the item! I have contacted the selger for some days ago but still did not got my HP iPAQ Glisten - Black (Unlocked) Smartphone.	0
I am super impressed with quality of product! exceeds description quality  in person ! Seller super responsive!!!! replied promptly to EVERY EMAIL!! 	1
